NEIGHBORHOOD,decile,n,ci_new,ci_population,ci_sample,ci_model,ci_assessr,ci_rineq,gini_new,gini_population,gini_sample,gini_model,gini_assessr,gini_DescTools,ki_new,ki_population,ki_sample,ki_model,ki_assessr,mki_new,mki_population,mki_sample,mki_model,mki_assessr
1090,2,5,0.004622560364711188,0.010963762462589642,0.008771009970071714,0.010963762462589573,0.004886643728898754,0.004886643728898837,0.029512761020881666,0.04408352668213457,0.035266821345707654,0.04408352668213457,0.03526682134570773,0.04408352668213457,-0.02489020065617048,-0.03311976421954493,-0.02649581137563594,-0.03311976421954495,-0.030380177616808977,0.15662920732629892,0.2487042958619019,0.2487042958619019,0.24870429586190218,0.13856206889179992
1090,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,7,2,0,0,0,NA,-0.10550019475511108,-0.10550019475511122,0,0,0,NA,0,0,0,0,0,NA,-0.10550019475511108,NA,NA,NA,NA,-Inf
1090,8,4,0.1248351669058598,0.16644688920781303,0.12483516690585977,0.16644688920781306,0.12483516690585961,0.12483516690585977,0.03305991117556421,0.04407988156741895,0.03305991117556421,0.04407988156741894,0.03305991117556428,0.04407988156741896,0.09177525573029559,0.12236700764039407,0.09177525573029556,0.1223670076403941,0.09177525573029532,3.7760285030085026,3.7760285030085017,3.7760285030085017,3.776028503008508,3.776028503008489
1090,10,3,0.07898873534920027,0.1184831030238004,0.07898873534920026,0.11848310302380044,0.07898873534920033,0.07898873534920026,0.023321270607157243,0.03498190591073583,0.02332127060715722,0.03498190591073596,0.023321270607157274,0.03498190591073582,0.055667464742043024,0.08350119711306457,0.05566746474204304,0.08350119711306453,0.05566746474204305,3.386982496783808,3.386982496783811,3.3869824967838107,3.3869824967837827,3.386982496783806
1100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,2,11,0.03832806301458433,0.0424172311501054,0.038561119227368545,0.04241723115010545,0.03751212297879276,0.03751212297879276,0.026431577248194397,0.028311738541868102,0.025737944128971,0.02831173854186805,0.025737944128970982,0.028311738541868116,0.011896485766389932,0.014105492608237298,0.012823175098397546,0.014105492608237284,0.011774178849821775,1.4500861093033186,1.4982206439699117,1.498220643969912,1.4982206439699095,1.4574638436862795
1100,3,11,-0.0030824841911311195,-0.00538369631738972,-0.0048942693794452,-0.005383696317389719,-0.007797785478123487,-0.0077977854781237,0.025959461439940868,0.029452582883577483,0.026775075348706802,0.02945258288357746,0.026775075348706844,0.029452582883577494,-0.029041945631071986,-0.034836279200967206,-0.031669344728152,-0.03483627920096722,-0.03457286082683033,-0.11874222422767415,-0.18279199276582375,-0.18279199276582375,-0.18279199276582314,-0.29123299847221895
