"","TABLE_NAME","COLUMN_NAME","TYPE","DESCRIPTION"
"6188","VW_PTS_SPLCOM","USERVAL22","NUMBER","No field label"
"6189","VW_PTS_SPLCOM","USERVAL23","NUMBER","No field label"
"6190","VW_PTS_SPLCOM","USERVAL24","NUMBER","No field label"
"6191","VW_PTS_SPLCOM","USERVAL25","NUMBER","No field label"
"6192","VW_PTS_SPLCOM","USERVAL26","NUMBER","No field label"
"6193","VW_PTS_SPLCOM","USERVAL27","NUMBER","No field label"
"6194","VW_PTS_SPLCOM","USERVAL28","NUMBER","No field label"
"6195","VW_PTS_SPLCOM","USERVAL29","NUMBER","No field label"
"6196","VW_PTS_SPLCOM","USERVAL3","NUMBER","No field label"
"6197","VW_PTS_SPLCOM","USERVAL30","NUMBER","No field label"
"6198","VW_PTS_SPLCOM","USERVAL31","NUMBER","No field label"
"6199","VW_PTS_SPLCOM","USERVAL32","NUMBER","No field label"
"6200","VW_PTS_SPLCOM","USERVAL33","NUMBER","No field label"
"6201","VW_PTS_SPLCOM","USERVAL34","NUMBER","No field label"
"6202","VW_PTS_SPLCOM","USERVAL35","NUMBER","No field label"
"6203","VW_PTS_SPLCOM","USERVAL36","NUMBER","No field label"
"6204","VW_PTS_SPLCOM","USERVAL37","NUMBER","No field label"
"6205","VW_PTS_SPLCOM","USERVAL38","NUMBER","No field label"
"6206","VW_PTS_SPLCOM","USERVAL39","NUMBER","No field label"
"6207","VW_PTS_SPLCOM","USERVAL4","NUMBER","No field label"
"6208","VW_PTS_SPLCOM","USERVAL40","NUMBER","No field label"
"6209","VW_PTS_SPLCOM","USERVAL5","NUMBER","No field label"
"6210","VW_PTS_SPLCOM","USERVAL6","NUMBER","No field label"
"6211","VW_PTS_SPLCOM","USERVAL7","NUMBER","No field label"
"6212","VW_PTS_SPLCOM","USERVAL8","NUMBER","No field label"
"6213","VW_PTS_SPLCOM","USERVAL9","NUMBER","No field label"
"6214","VW_PTS_SPLCOM","WEN","DATE",
"6215","VW_PTS_SPLCOM","WHO","VARCHAR2",
"6216","VW_PTS_SRVCHILD","ACTV_IND","VARCHAR2",
"6217","VW_PTS_SRVCHILD","ADDR1","VARCHAR2",
"6218","VW_PTS_SRVCHILD","ADDR2","VARCHAR2",
"6219","VW_PTS_SRVCHILD","ADDR3","VARCHAR2",
"6220","VW_PTS_SRVCHILD","ADRADD","VARCHAR2",
"6221","VW_PTS_SRVCHILD","ADRDIR","VARCHAR2",
"6222","VW_PTS_SRVCHILD","ADRNO","NUMBER",
"6223","VW_PTS_SRVCHILD","ADRPRE","VARCHAR2",
"6224","VW_PTS_SRVCHILD","ADRSTR","VARCHAR2",
"6225","VW_PTS_SRVCHILD","ADRSUF","VARCHAR2",
"6226","VW_PTS_SRVCHILD","ADRSUF2","VARCHAR2",
"6227","VW_PTS_SRVCHILD","ADT_SK","NUMBER",
"6228","VW_PTS_SRVCHILD","BLG_NAME","VARCHAR2",
"6229","VW_PTS_SRVCHILD","CITYNAME","VARCHAR2",
"6230","VW_PTS_SRVCHILD","COMMON_ELEMENTS","VARCHAR2",
"6231","VW_PTS_SRVCHILD","COMMON_INT","NUMBER",
"6232","VW_PTS_SRVCHILD","CONDO_BILLNO","VARCHAR2",
"6233","VW_PTS_SRVCHILD","CUR","VARCHAR2",
"6234","VW_PTS_SRVCHILD","DATA_SRC_ID","NUMBER",
"6235","VW_PTS_SRVCHILD","DEACTIVAT","DATE",
"6236","VW_PTS_SRVCHILD","END_DT","DATE",
"6237","VW_PTS_SRVCHILD","EXPIRYDT","DATE",
"6238","VW_PTS_SRVCHILD","FLOOR","VARCHAR2",
"6239","VW_PTS_SRVCHILD","IASW_ID","NUMBER",
"6240","VW_PTS_SRVCHILD","JUR","VARCHAR2",
"6241","VW_PTS_SRVCHILD","LOCATION","VARCHAR2",
"6242","VW_PTS_SRVCHILD","NOTE1","VARCHAR2",
"6243","VW_PTS_SRVCHILD","PARID","VARCHAR2",
"6244","VW_PTS_SRVCHILD","RCRD_LST_UPD_DT","DATE",
"6245","VW_PTS_SRVCHILD","RCRD_LST_UPD_ID","VARCHAR2",
"6246","VW_PTS_SRVCHILD","ROOM_NO","NUMBER",
"6247","VW_PTS_SRVCHILD","SEQ","NUMBER",
"6248","VW_PTS_SRVCHILD","SET_SEQ","NUMBER",
"6249","VW_PTS_SRVCHILD","SPLITNO","NUMBER",
"6250","VW_PTS_SRVCHILD","SRVSTATUS","VARCHAR2",
"6251","VW_PTS_SRVCHILD","STATECODE","VARCHAR2",
"6252","VW_PTS_SRVCHILD","STATUS","VARCHAR2",
"6253","VW_PTS_SRVCHILD","STT_DT","DATE",
"6254","VW_PTS_SRVCHILD","TRANS_ID","NUMBER",
"6255","VW_PTS_SRVCHILD","UNITDESC","VARCHAR2",
"6256","VW_PTS_SRVCHILD","UNITNO","VARCHAR2",
"6257","VW_PTS_SRVCHILD","UNIT_CNT","NUMBER",
"6258","VW_PTS_SRVCHILD","UNIT_SQFT","NUMBER",
"6259","VW_PTS_SRVCHILD","UPD_STATUS","VARCHAR2",
"6260","VW_PTS_SRVCHILD","USER1","VARCHAR2","generated via findlots or childset"
"6261","VW_PTS_SRVCHILD","USER2","VARCHAR2","Tax Class"
"6262","VW_PTS_SRVCHILD","USER3","VARCHAR2","Building Class"
"6263","VW_PTS_SRVCHILD","USER4","VARCHAR2","#bdrms from SF"
"6264","VW_PTS_SRVCHILD","USER5","VARCHAR2","#baths from SF"
"6265","VW_PTS_SRVCHILD","USER6","VARCHAR2","Calculated CIP Ratio (not on trans)"
"6266","VW_PTS_SRVCHILD","USER7","VARCHAR2","# Half Baths"
"6267","VW_PTS_SRVCHILD","USER8","VARCHAR2","LCE"
"6268","VW_PTS_SRVCHILD","USER9","VARCHAR2","No field label"
"6269","VW_PTS_SRVCHILD","USETYPE","VARCHAR2",
"6270","VW_PTS_SRVCHILD","WEN","DATE",
"6271","VW_PTS_SRVCHILD","WHO","VARCHAR2",
"6272","VW_PTS_SRVCHILD","ZIP1","VARCHAR2",
"6273","VW_PTS_SRVCHILD","ZIP2","VARCHAR2",
"6274","VW_PTS_SRVMAST","ACTV_IND","VARCHAR2",
"6275","VW_PTS_SRVMAST","ADT_SK","NUMBER",
"6276","VW_PTS_SRVMAST","AMEND_REASON","VARCHAR2",
"6277","VW_PTS_SRVMAST","APPL_DATE","DATE",
"6278","VW_PTS_SRVMAST","APP_ADDR1","VARCHAR2",
"6279","VW_PTS_SRVMAST","APP_ADDR2","VARCHAR2",
"6280","VW_PTS_SRVMAST","APP_ADDR3","VARCHAR2",
"6281","VW_PTS_SRVMAST","APP_ADRADD","VARCHAR2",
"6282","VW_PTS_SRVMAST","APP_ADRDIR","VARCHAR2",
"6283","VW_PTS_SRVMAST","APP_ADRNO","NUMBER",
"6284","VW_PTS_SRVMAST","APP_ADRPRE","VARCHAR2",
"6285","VW_PTS_SRVMAST","APP_ADRSTR","VARCHAR2",
"6286","VW_PTS_SRVMAST","APP_ADRSUF","VARCHAR2",
"6287","VW_PTS_SRVMAST","APP_ADRSUF2","VARCHAR2",
"6288","VW_PTS_SRVMAST","APP_CERT_NAME","VARCHAR2",
"6289","VW_PTS_SRVMAST","APP_CERT_SIGN","VARCHAR2",
"6290","VW_PTS_SRVMAST","APP_CITYNAME","VARCHAR2",
"6291","VW_PTS_SRVMAST","APP_EMAIL","VARCHAR2",
"6292","VW_PTS_SRVMAST","APP_EMAIL2","VARCHAR2",
"6293","VW_PTS_SRVMAST","APP_NAME","VARCHAR2",
"6294","VW_PTS_SRVMAST","APP_PHONE","VARCHAR2",
"6295","VW_PTS_SRVMAST","APP_PHONE2","VARCHAR2",
"6296","VW_PTS_SRVMAST","APP_STATECODE","VARCHAR2",
"6297","VW_PTS_SRVMAST","APP_UNITDESC","VARCHAR2",
"6298","VW_PTS_SRVMAST","APP_UNITNO","VARCHAR2",
"6299","VW_PTS_SRVMAST","APP_ZIP1","VARCHAR2",
"6300","VW_PTS_SRVMAST","APP_ZIP2","VARCHAR2",
"6301","VW_PTS_SRVMAST","ARCHITECT_ID","NUMBER",
"6302","VW_PTS_SRVMAST","ARC_ADDR1","VARCHAR2",
"6303","VW_PTS_SRVMAST","ARC_ADDR2","VARCHAR2",
"6304","VW_PTS_SRVMAST","ARC_ADDR3","VARCHAR2",
"6305","VW_PTS_SRVMAST","ARC_ADRADD","VARCHAR2",
"6306","VW_PTS_SRVMAST","ARC_ADRDIR","VARCHAR2",
"6307","VW_PTS_SRVMAST","ARC_ADRNO","NUMBER",
"6308","VW_PTS_SRVMAST","ARC_ADRPRE","VARCHAR2",
"6309","VW_PTS_SRVMAST","ARC_ADRSTR","VARCHAR2",
"6310","VW_PTS_SRVMAST","ARC_ADRSUF","VARCHAR2",
"6311","VW_PTS_SRVMAST","ARC_ADRSUF2","VARCHAR2",
"6312","VW_PTS_SRVMAST","ARC_CITYNAME","VARCHAR2",
"6313","VW_PTS_SRVMAST","ARC_EMAIL","VARCHAR2",
"6314","VW_PTS_SRVMAST","ARC_EMAIL2","VARCHAR2",
"6315","VW_PTS_SRVMAST","ARC_HNUM","VARCHAR2",
"6316","VW_PTS_SRVMAST","ARC_NAME","VARCHAR2",
"6317","VW_PTS_SRVMAST","ARC_PHONE","VARCHAR2",
"6318","VW_PTS_SRVMAST","ARC_PHONE2","VARCHAR2",
"6319","VW_PTS_SRVMAST","ARC_STATECODE","VARCHAR2",
"6320","VW_PTS_SRVMAST","ARC_UNITDESC","VARCHAR2",
"6321","VW_PTS_SRVMAST","ARC_UNITNO","VARCHAR2",
"6322","VW_PTS_SRVMAST","ARC_ZIP1","VARCHAR2",
"6323","VW_PTS_SRVMAST","ARC_ZIP2","VARCHAR2",
"6324","VW_PTS_SRVMAST","BLGD_SQFT","NUMBER",
"6325","VW_PTS_SRVMAST","CA_SQFT","NUMBER",
"6326","VW_PTS_SRVMAST","CHILD_CT","NUMBER",
"6327","VW_PTS_SRVMAST","CONDO","VARCHAR2",
"6328","VW_PTS_SRVMAST","CONDO_NAME","VARCHAR2",
"6329","VW_PTS_SRVMAST","CONDO_NO","VARCHAR2",
"6330","VW_PTS_SRVMAST","CONTACT_EMAIL","VARCHAR2",
"6331","VW_PTS_SRVMAST","CONTACT_NAME","VARCHAR2",
"6332","VW_PTS_SRVMAST","CONTACT_PHONE","VARCHAR2",
"6333","VW_PTS_SRVMAST","CUR","VARCHAR2",
"6334","VW_PTS_SRVMAST","DATA_SRC_ID","NUMBER",
"6335","VW_PTS_SRVMAST","DEACTIVAT","DATE",
"6336","VW_PTS_SRVMAST","EASEMENTS","VARCHAR2",
"6337","VW_PTS_SRVMAST","EASE_LOTS","NUMBER",
"6338","VW_PTS_SRVMAST","END_DT","DATE",
"6339","VW_PTS_SRVMAST","FEE_AMT","NUMBER",
"6340","VW_PTS_SRVMAST","FEE_PD","VARCHAR2",
"6341","VW_PTS_SRVMAST","FEE_PD_DATE","DATE",
"6342","VW_PTS_SRVMAST","FILETYPE","VARCHAR2",
"6343","VW_PTS_SRVMAST","IASW_ID","NUMBER",
"6344","VW_PTS_SRVMAST","JUR","VARCHAR2",
"6345","VW_PTS_SRVMAST","LAND_SQFT","NUMBER",
"6346","VW_PTS_SRVMAST","NEW_LOT_USAGE","VARCHAR2",
"6347","VW_PTS_SRVMAST","NOTE1","VARCHAR2",
"6348","VW_PTS_SRVMAST","NOTE2","VARCHAR2",
"6349","VW_PTS_SRVMAST","NOTE3","VARCHAR2",
"6350","VW_PTS_SRVMAST","NOTE4","VARCHAR2",
"6351","VW_PTS_SRVMAST","NOTE5","VARCHAR2",
"6352","VW_PTS_SRVMAST","NOTE6","VARCHAR2",
"6353","VW_PTS_SRVMAST","NO_AMEND_REC","NUMBER",
"6354","VW_PTS_SRVMAST","NO_LOTS_REQ","NUMBER",
"6355","VW_PTS_SRVMAST","PAGE","VARCHAR2",
"6356","VW_PTS_SRVMAST","PARENT_CT","NUMBER",
"6357","VW_PTS_SRVMAST","RCRD_LST_UPD_DT","DATE",
"6358","VW_PTS_SRVMAST","RCRD_LST_UPD_ID","VARCHAR2",
"6359","VW_PTS_SRVMAST","RECS_CREATED","DATE",
"6360","VW_PTS_SRVMAST","REC_CRFN","VARCHAR2",
"6361","VW_PTS_SRVMAST","SECTION","NUMBER",
"6362","VW_PTS_SRVMAST","SEQ","NUMBER",
"6363","VW_PTS_SRVMAST","SPLITNO","NUMBER",
"6364","VW_PTS_SRVMAST","SPN1_ADDR1","VARCHAR2",
"6365","VW_PTS_SRVMAST","SPN1_ADDR2","VARCHAR2",
"6366","VW_PTS_SRVMAST","SPN1_ADDR3","VARCHAR2",
"6367","VW_PTS_SRVMAST","SPN1_ADRADD","VARCHAR2",
"6368","VW_PTS_SRVMAST","SPN1_ADRDIR","VARCHAR2",
"6369","VW_PTS_SRVMAST","SPN1_ADRNO","NUMBER",
"6370","VW_PTS_SRVMAST","SPN1_ADRPRE","VARCHAR2",
"6371","VW_PTS_SRVMAST","SPN1_ADRSTR","VARCHAR2",
"6372","VW_PTS_SRVMAST","SPN1_ADRSUF","VARCHAR2",
"6373","VW_PTS_SRVMAST","SPN1_ADRSUF2","VARCHAR2",
"6374","VW_PTS_SRVMAST","SPN1_CITYNAME","VARCHAR2",
"6375","VW_PTS_SRVMAST","SPN1_EMAIL","VARCHAR2",
"6376","VW_PTS_SRVMAST","SPN1_EMAIL2","VARCHAR2",
"6377","VW_PTS_SRVMAST","SPN1_NAME","VARCHAR2",
"6378","VW_PTS_SRVMAST","SPN1_PHONE","VARCHAR2",
"6379","VW_PTS_SRVMAST","SPN1_PHONE2","VARCHAR2",
"6380","VW_PTS_SRVMAST","SPN1_STATECODE","VARCHAR2",
"6381","VW_PTS_SRVMAST","SPN1_UNITDESC","VARCHAR2",
"6382","VW_PTS_SRVMAST","SPN1_UNITNO","VARCHAR2",
"6383","VW_PTS_SRVMAST","SPN1_ZIP1","VARCHAR2",
"6384","VW_PTS_SRVMAST","SPN1_ZIP2","VARCHAR2",
"6385","VW_PTS_SRVMAST","SPN2_ADDR1","VARCHAR2",
"6386","VW_PTS_SRVMAST","SPN2_ADDR2","VARCHAR2",
"6387","VW_PTS_SRVMAST","SPN2_ADDR3","VARCHAR2",
"6388","VW_PTS_SRVMAST","SPN2_ADRADD","VARCHAR2",
"6389","VW_PTS_SRVMAST","SPN2_ADRDIR","VARCHAR2",
"6390","VW_PTS_SRVMAST","SPN2_ADRNO","NUMBER",
"6391","VW_PTS_SRVMAST","SPN2_ADRPRE","VARCHAR2",
"6392","VW_PTS_SRVMAST","SPN2_ADRSTR","VARCHAR2",
"6393","VW_PTS_SRVMAST","SPN2_ADRSUF","VARCHAR2",
"6394","VW_PTS_SRVMAST","SPN2_ADRSUF2","VARCHAR2",
"6395","VW_PTS_SRVMAST","SPN2_CITYNAME","VARCHAR2",
"6396","VW_PTS_SRVMAST","SPN2_EMAIL","VARCHAR2",
"6397","VW_PTS_SRVMAST","SPN2_EMAIL2","VARCHAR2",
"6398","VW_PTS_SRVMAST","SPN2_NAME","VARCHAR2",
"6399","VW_PTS_SRVMAST","SPN2_PHONE","VARCHAR2",
"6400","VW_PTS_SRVMAST","SPN2_PHONE2","VARCHAR2",
"6401","VW_PTS_SRVMAST","SPN2_STATECODE","VARCHAR2",
"6402","VW_PTS_SRVMAST","SPN2_UNITDESC","VARCHAR2",
"6403","VW_PTS_SRVMAST","SPN2_UNITNO","VARCHAR2",
"6404","VW_PTS_SRVMAST","SPN2_ZIP1","VARCHAR2",
"6405","VW_PTS_SRVMAST","SPN2_ZIP2","VARCHAR2",
"6406","VW_PTS_SRVMAST","SPN3_ADDR1","VARCHAR2",
"6407","VW_PTS_SRVMAST","SPN3_ADDR2","VARCHAR2",
"6408","VW_PTS_SRVMAST","SPN3_ADDR3","VARCHAR2",
"6409","VW_PTS_SRVMAST","SPN3_ADRADD","VARCHAR2",
"6410","VW_PTS_SRVMAST","SPN3_ADRDIR","VARCHAR2",
"6411","VW_PTS_SRVMAST","SPN3_ADRNO","NUMBER",
"6412","VW_PTS_SRVMAST","SPN3_ADRPRE","VARCHAR2",
"6413","VW_PTS_SRVMAST","SPN3_ADRSTR","VARCHAR2",
"6414","VW_PTS_SRVMAST","SPN3_ADRSUF","VARCHAR2",
"6415","VW_PTS_SRVMAST","SPN3_ADRSUF2","VARCHAR2",
"6416","VW_PTS_SRVMAST","SPN3_CITYNAME","VARCHAR2",
"6417","VW_PTS_SRVMAST","SPN3_EMAIL","VARCHAR2",
"6418","VW_PTS_SRVMAST","SPN3_EMAIL2","VARCHAR2",
"6419","VW_PTS_SRVMAST","SPN3_NAME","VARCHAR2",
"6420","VW_PTS_SRVMAST","SPN3_PHONE","VARCHAR2",
"6421","VW_PTS_SRVMAST","SPN3_PHONE2","VARCHAR2",
"6422","VW_PTS_SRVMAST","SPN3_STATECODE","VARCHAR2",
"6423","VW_PTS_SRVMAST","SPN3_UNITDESC","VARCHAR2",
"6424","VW_PTS_SRVMAST","SPN3_UNITNO","VARCHAR2",
"6425","VW_PTS_SRVMAST","SPN3_ZIP1","VARCHAR2",
"6426","VW_PTS_SRVMAST","SPN3_ZIP2","VARCHAR2",
"6427","VW_PTS_SRVMAST","SPN4_ADDR1","VARCHAR2",
"6428","VW_PTS_SRVMAST","SPN4_ADDR2","VARCHAR2",
"6429","VW_PTS_SRVMAST","SPN4_ADDR3","VARCHAR2",
"6430","VW_PTS_SRVMAST","SPN4_ADRADD","VARCHAR2",
"6431","VW_PTS_SRVMAST","SPN4_ADRDIR","VARCHAR2",
"6432","VW_PTS_SRVMAST","SPN4_ADRNO","NUMBER",
"6433","VW_PTS_SRVMAST","SPN4_ADRPRE","VARCHAR2",
"6434","VW_PTS_SRVMAST","SPN4_ADRSTR","VARCHAR2",
"6435","VW_PTS_SRVMAST","SPN4_ADRSUF","VARCHAR2",
"6436","VW_PTS_SRVMAST","SPN4_ADRSUF2","VARCHAR2",
"6437","VW_PTS_SRVMAST","SPN4_CITYNAME","VARCHAR2",
"6438","VW_PTS_SRVMAST","SPN4_EMAIL","VARCHAR2",
"6439","VW_PTS_SRVMAST","SPN4_EMAIL2","VARCHAR2",
"6440","VW_PTS_SRVMAST","SPN4_NAME","VARCHAR2",
"6441","VW_PTS_SRVMAST","SPN4_PHONE","VARCHAR2",
"6442","VW_PTS_SRVMAST","SPN4_PHONE2","VARCHAR2",
"6443","VW_PTS_SRVMAST","SPN4_STATECODE","VARCHAR2",
"6444","VW_PTS_SRVMAST","SPN4_UNITDESC","VARCHAR2",
"6445","VW_PTS_SRVMAST","SPN4_UNITNO","VARCHAR2",
"6446","VW_PTS_SRVMAST","SPN4_ZIP1","VARCHAR2",
"6447","VW_PTS_SRVMAST","SPN4_ZIP2","VARCHAR2",
"6448","VW_PTS_SRVMAST","SPN5_ADDR1","VARCHAR2",
"6449","VW_PTS_SRVMAST","SPN5_ADDR2","VARCHAR2",
"6450","VW_PTS_SRVMAST","SPN5_ADDR3","VARCHAR2",
"6451","VW_PTS_SRVMAST","SPN5_ADRADD","VARCHAR2",
"6452","VW_PTS_SRVMAST","SPN5_ADRDIR","VARCHAR2",
"6453","VW_PTS_SRVMAST","SPN5_ADRNO","NUMBER",
"6454","VW_PTS_SRVMAST","SPN5_ADRPRE","VARCHAR2",
"6455","VW_PTS_SRVMAST","SPN5_ADRSTR","VARCHAR2",
"6456","VW_PTS_SRVMAST","SPN5_ADRSUF","VARCHAR2",
"6457","VW_PTS_SRVMAST","SPN5_ADRSUF2","VARCHAR2",
"6458","VW_PTS_SRVMAST","SPN5_CITYNAME","VARCHAR2",
"6459","VW_PTS_SRVMAST","SPN5_EMAIL","VARCHAR2",
"6460","VW_PTS_SRVMAST","SPN5_EMAIL2","VARCHAR2",
"6461","VW_PTS_SRVMAST","SPN5_NAME","VARCHAR2",
"6462","VW_PTS_SRVMAST","SPN5_PHONE","VARCHAR2",
"6463","VW_PTS_SRVMAST","SPN5_PHONE2","VARCHAR2",
"6464","VW_PTS_SRVMAST","SPN5_STATECODE","VARCHAR2",
"6465","VW_PTS_SRVMAST","SPN5_UNITDESC","VARCHAR2",
"6466","VW_PTS_SRVMAST","SPN5_UNITNO","VARCHAR2",
"6467","VW_PTS_SRVMAST","SPN5_ZIP1","VARCHAR2",
"6468","VW_PTS_SRVMAST","SPN5_ZIP2","VARCHAR2",
"6469","VW_PTS_SRVMAST","SRVSTATUS","VARCHAR2",
"6470","VW_PTS_SRVMAST","STATUS","VARCHAR2",
"6471","VW_PTS_SRVMAST","STT_DT","DATE",
"6472","VW_PTS_SRVMAST","TAXYR","NUMBER",
"6473","VW_PTS_SRVMAST","TRANS_ID","NUMBER",
"6474","VW_PTS_SRVMAST","UDATE1","DATE","SF Ownership Ver Date (not on trans)"
"6475","VW_PTS_SRVMAST","UDATE2","DATE","SF Taxes/Liens Ver Date (not on trans)"
"6476","VW_PTS_SRVMAST","UDATE3","DATE",
"6477","VW_PTS_SRVMAST","UDATE4","DATE",
"6478","VW_PTS_SRVMAST","UDATE5","DATE",
"6479","VW_PTS_SRVMAST","UPD_STATUS","VARCHAR2",
"6480","VW_PTS_SRVMAST","USER1","VARCHAR2","Applicant Type"
"6481","VW_PTS_SRVMAST","USER10","VARCHAR2","Block"
"6482","VW_PTS_SRVMAST","USER11","VARCHAR2","App Geo-support Verified (not on trans)"
"6483","VW_PTS_SRVMAST","USER12","VARCHAR2","Applicant Code-1 (not on trans)"
"6484","VW_PTS_SRVMAST","USER13","VARCHAR2","Arch Geo-support Verified (not on trans)"
"6485","VW_PTS_SRVMAST","USER14","VARCHAR2","Arch Code-1 (not on trans)"
"6486","VW_PTS_SRVMAST","USER15","VARCHAR2","CAMA Record Status"
"6487","VW_PTS_SRVMAST","USER16","VARCHAR2","Original Parent Lot (air/sub only)"
"6488","VW_PTS_SRVMAST","USER17","VARCHAR2","Condo Status"
"6489","VW_PTS_SRVMAST","USER18","VARCHAR2","SF TMU reviewer status (not on trans)"
"6490","VW_PTS_SRVMAST","USER19","VARCHAR2","SF Ownership Verified (not on trans)"
"6491","VW_PTS_SRVMAST","USER2","VARCHAR2","Sponsor Type (not on trans)"
"6492","VW_PTS_SRVMAST","USER20","VARCHAR2","SF Taxes Outstanding (not on trans)"
"6493","VW_PTS_SRVMAST","USER21","VARCHAR2","SF returned notes (not on trans)"
"6494","VW_PTS_SRVMAST","USER22","VARCHAR2","Sponsor 1 Type (not on trans)"
"6495","VW_PTS_SRVMAST","USER23","VARCHAR2","Sponsor 2 Type (not on trans)"
"6496","VW_PTS_SRVMAST","USER24","VARCHAR2","Sponsor 3 Type (not on trans)"
"6497","VW_PTS_SRVMAST","USER25","VARCHAR2","Sponsor 4 Type (not on trans)"
"6498","VW_PTS_SRVMAST","USER26","VARCHAR2","Sponsor 5 Type (not on trans)"
"6499","VW_PTS_SRVMAST","USER27","VARCHAR2","Condo Name Fixed (not on trans)"
"6500","VW_PTS_SRVMAST","USER28","VARCHAR2","Pre-MAPS Condo Verified"
"6501","VW_PTS_SRVMAST","USER29","VARCHAR2","No field label"
"6502","VW_PTS_SRVMAST","USER3","VARCHAR2","Amendment Type"
"6503","VW_PTS_SRVMAST","USER30","VARCHAR2","No field label"
"6504","VW_PTS_SRVMAST","USER31","VARCHAR2","No field label"
"6505","VW_PTS_SRVMAST","USER32","VARCHAR2","No field label"
"6506","VW_PTS_SRVMAST","USER33","VARCHAR2","No field label"
"6507","VW_PTS_SRVMAST","USER34","VARCHAR2","No field label"
"6508","VW_PTS_SRVMAST","USER35","VARCHAR2","No field label"
"6509","VW_PTS_SRVMAST","USER36","VARCHAR2","No field label"
"6510","VW_PTS_SRVMAST","USER37","VARCHAR2","No field label"
"6511","VW_PTS_SRVMAST","USER38","VARCHAR2","No field label"
"6512","VW_PTS_SRVMAST","USER39","VARCHAR2","No field label"
"6513","VW_PTS_SRVMAST","USER4","VARCHAR2","Condo Amendment #"
"6514","VW_PTS_SRVMAST","USER40","VARCHAR2","No field label"
"6515","VW_PTS_SRVMAST","USER5","VARCHAR2","RP602 Finalized date (not on trans)"
"6516","VW_PTS_SRVMAST","USER6","VARCHAR2","Record last updated date (not on trans)"
"6517","VW_PTS_SRVMAST","USER7","VARCHAR2","ID of who last updated (conv data)"
"6518","VW_PTS_SRVMAST","USER8","VARCHAR2","Split or Combine (not on trans)"
"6519","VW_PTS_SRVMAST","USER9","VARCHAR2","Boro"
"6520","VW_PTS_SRVMAST","VOLUME","NUMBER",
"6521","VW_PTS_SRVMAST","WEN","DATE",
"6522","VW_PTS_SRVMAST","WF_CREATED","DATE",
"6523","VW_PTS_SRVMAST","WHO","VARCHAR2",
"6524","VW_PTS_SRVMAST","WRKSHT_CONDO_LOTS","NUMBER",
"6525","VW_PTS_SRVPARENT","ACTV_IND","VARCHAR2",
"6526","VW_PTS_SRVPARENT","ADD1_ADDR1","VARCHAR2",
"6527","VW_PTS_SRVPARENT","ADD1_ADDR2","VARCHAR2",
"6528","VW_PTS_SRVPARENT","ADD1_ADDR3","VARCHAR2",
"6529","VW_PTS_SRVPARENT","ADD1_ADRADD","VARCHAR2",
"6530","VW_PTS_SRVPARENT","ADD1_ADRDIR","VARCHAR2",
"6531","VW_PTS_SRVPARENT","ADD1_ADRNO","NUMBER",
"6532","VW_PTS_SRVPARENT","ADD1_ADRPRE","VARCHAR2",
"6533","VW_PTS_SRVPARENT","ADD1_ADRSTR","VARCHAR2",
"6534","VW_PTS_SRVPARENT","ADD1_ADRSUF","VARCHAR2",
"6535","VW_PTS_SRVPARENT","ADD1_ADRSUF2","VARCHAR2",
"6536","VW_PTS_SRVPARENT","ADD1_CITYNAME","VARCHAR2",
"6537","VW_PTS_SRVPARENT","ADD1_STATECODE","VARCHAR2",
"6538","VW_PTS_SRVPARENT","ADD1_UNITDESC","VARCHAR2",
"6539","VW_PTS_SRVPARENT","ADD1_UNITNO","VARCHAR2",
"6540","VW_PTS_SRVPARENT","ADD1_ZIP1","VARCHAR2",
"6541","VW_PTS_SRVPARENT","ADD1_ZIP2","VARCHAR2",
"6542","VW_PTS_SRVPARENT","ADD2_ADDR1","VARCHAR2",
"6543","VW_PTS_SRVPARENT","ADD2_ADDR2","VARCHAR2",
"6544","VW_PTS_SRVPARENT","ADD2_ADDR3","VARCHAR2",
"6545","VW_PTS_SRVPARENT","ADD2_ADRADD","VARCHAR2",
"6546","VW_PTS_SRVPARENT","ADD2_ADRDIR","VARCHAR2",
"6547","VW_PTS_SRVPARENT","ADD2_ADRNO","NUMBER",
"6548","VW_PTS_SRVPARENT","ADD2_ADRPRE","VARCHAR2",
"6549","VW_PTS_SRVPARENT","ADD2_ADRSTR","VARCHAR2",
"6550","VW_PTS_SRVPARENT","ADD2_ADRSUF","VARCHAR2",
"6551","VW_PTS_SRVPARENT","ADD2_ADRSUF2","VARCHAR2",
"6552","VW_PTS_SRVPARENT","ADD2_CITYNAME","VARCHAR2",
"6553","VW_PTS_SRVPARENT","ADD2_STATECODE","VARCHAR2",
"6554","VW_PTS_SRVPARENT","ADD2_UNITDESC","VARCHAR2",
"6555","VW_PTS_SRVPARENT","ADD2_UNITNO","VARCHAR2",
"6556","VW_PTS_SRVPARENT","ADD2_ZIP1","VARCHAR2",
"6557","VW_PTS_SRVPARENT","ADD2_ZIP2","VARCHAR2",
"6558","VW_PTS_SRVPARENT","ADT_SK","NUMBER",
"6559","VW_PTS_SRVPARENT","CUR","VARCHAR2",
"6560","VW_PTS_SRVPARENT","DATA_SRC_ID","NUMBER",
"6561","VW_PTS_SRVPARENT","DEACTIVAT","DATE",
"6562","VW_PTS_SRVPARENT","END_DT","DATE",
"6563","VW_PTS_SRVPARENT","IASW_ID","NUMBER",
"6564","VW_PTS_SRVPARENT","JUR","VARCHAR2",
