"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","first_col","PREFIX","PRIMARY_KEYS"
"204","FDW","FDW3NF","VW_PTS_OWNDAT",153,"USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19","USER20",NA,NA
"205","FDW","FDW3NF","VW_PTS_OWNDAT_HIST",153,"DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2","DELMOD",NA,NA
"206","FDW","FDW3NF","VW_PTS_OWNDAT_PDM_HIST",154,"IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, DATE_KEY, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT","IASW_ID",NA,NA
"207","FDW","FDW3NF","VW_PTS_OWNMLT",153,"USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7","USER8",NA,NA
"208","FDW","FDW3NF","VW_PTS_OWNMLT_HIST",153,"UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT","UDATE3",NA,NA
"209","FDW","FDW3NF","VW_PTS_OWNMLT_PDM_HIST",154,"USER35, USER36, USER37, USER38, USER39, USER40, SPLITNO, OWN1_FIRSTNAME, OWN1_LASTNAME, OWN1_MIDDLENAME, OWN1_PREFIX, OWN1_SUFFIX, OWN1_COMPANYNAME, OWN2_FIRSTNAME, OWN2_LASTNAME, OWN2_MIDDLENAME, OWN2_PREFIX, OWN2_SUFFIX, OWN2_COMPANYNAME, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, ADDRVALID, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, SKIP_ADDR_VALIDATION, USER41, CELL_PHONE, BUSINESS_PHONE, DATE_KEY, JUR, PARID, TAXYR, OWNSEQ, PO, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, CONVEYNO, OWN1, OWN2, CAREOF, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, CARRIER_RT, POSTAL_INDX, PCTOWN, SALEKEY, OWNTYPE1, OWNTYPE2, OWNTYPE3, OWNTYPE4, HIDENAME, SSN, FEDID, STATEID, MARSTAT, GRPFLAG, OWNBEG, OWNEND, PHONE, FAX, EMAIL, NOTECD, OWNNUM, LINK, PARTIAL, BOOK, PAGE, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, CNAMEJUR, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34","USER35",NA,NA
"210","FDW","FDW3NF","VW_PTS_PARDAT",246,"FLOORNO, PROCNAME, PROCDATE, ADDRSRC, AREACD, MUNICD, ROLLNO, ADDRVALID, NBHDIE, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, STRCD, STRRELOC, SEC_FLD, USER46, USER47, USER48, USER49, USER50, USER51, USER52, USER53, USER54, USER55, USER56, USER57, USER58, USER59, USER60, USER61, USER62, USER63, USER64, USER65, USER66, USER67, USER68, USER69, USER70, USER71, USER72, USER73, USER74, USER75, USER76, USER77, USER78, USER79, USER80, USER81, USER82, USER83, USER84, USER85, USERVAL6, USERVAL7, USERVAL8, USERVAL9, USERVAL10, SKIP_ADDR_VALIDATION, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, ASSESSORID, OVRASSESSORID, USER86, USER87, USER88, USER89, USER90, USERVAL11, USERVAL12, USERVAL13, USERVAL14, USERVAL15, TS_UNIT_COUNT, NOTE1, NOTE2, NOTE3, NOTE4, NOTECD1, NOTECD2, OFCARD, PARTIAL, BLDGROS_D, BLDGROS_V, MSCBLD_N, PREFACTMSCBLD, ADJFACT, MSCBLD_V, RECTYPE, FLDREF, PCTOWN, FARMINC, NONFARMINC, AGUSE, NRINC, CHGRSN, ZFAR, PFAR, AFAR, PFARSF, AFARSF, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, UID1, UID2, UID3, UID4, UID5, UID6, UID7, UID8, UID9, DEACTIVAT, SALEKEY, IASW_ID, TRANS_ID, UPD_STATUS, USER40, USER41, USER42, USER43, USER44, USER45, USERVAL1, USERVAL2, USERVAL3, USERVAL4, USERVAL5, POSTALCODE, SPLITNO, ADRID, ADRPARCHILD, ADRSTATUS, ADRPREMOD, ADRPRETYPE, ADRPOSTMOD, WEN, WHOCALC, WENCALC, STATUS, ALT_ID, MUNI, BLOCK, UNIT, MAPPRE, MAPSUF, RTEPRE, RTESUF, ADRPRE, ADRNO, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, UNITDESC, UNITNO, LOC2, ZIP1, ZIP2, NBHD, SPOT, JURIS, CLASS, LUC, LUCMULT, LIVUNIT, TIEBACK, TIEBKCD, TIELANDPCT, TIEBLDGPCT, LANDISC, ACRES, CALCACRES, LOCATION, FRONTING, STREET1, STREET2, TRAFFIC, TOPO1, TOPO2, TOPO3, UTIL1, UTIL2, UTIL3, PARKPROX, PARKQUANIT, PARKTYPE, RESTRICT1, RESTRICT2, RESTRICT3, ZONING, JUR, PARID, TAXYR, SEQ, CUR, WHO","FLOORNO",NA,NA
"211","FDW","FDW3NF","VW_PTS_PARDAT_HIST",228,"MUNICD, ROLLNO, ADDRVALID, NBHDIE, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATE_KEY, STRCD, STRRELOC, SEC_FLD, USER46, USER47, USER48, USER49, USER50, USER51, USER52, USER53, USER54, USER55, USER56, USER57, USER58, USER59, USER60, USER61, USER62, USER63, USER64, USER65, USER66, USER67, USER68, USER69, USER70, USER71, USER72, USER73, USER74, USER75, USER76, USER77, USER78, USER79, USER80, USER81, USER82, USER83, USER84, USER85, USERVAL6, USERVAL7, USERVAL8, USERVAL9, USERVAL10, NOTECD2, OFCARD, PARTIAL, BLDGROS_D, BLDGROS_V, MSCBLD_N, PREFACTMSCBLD, ADJFACT, MSCBLD_V, RECTYPE, FLDREF, PCTOWN, FARMINC, NONFARMINC, AGUSE, NRINC, CHGRSN, ZFAR, PFAR, AFAR, PFARSF, AFARSF, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, UID1, UID2, UID3, UID4, UID5, UID6, UID7, UID8, UID9, DEACTIVAT, SALEKEY, IASW_ID, TRANS_ID, UPD_STATUS, USER40, USER41, USER42, USER43, USER44, USER45, USERVAL1, USERVAL2, USERVAL3, USERVAL4, USERVAL5, POSTALCODE, SPLITNO, ADRID, ADRPARCHILD, ADRSTATUS, ADRPREMOD, ADRPRETYPE, ADRPOSTMOD, FLOORNO, PROCNAME, PROCDATE, ADDRSRC, AREACD, JUR, PARID, TAXYR, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, ALT_ID, MUNI, BLOCK, UNIT, MAPPRE, MAPSUF, RTEPRE, RTESUF, ADRPRE, ADRNO, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, UNITDESC, UNITNO, LOC2, ZIP1, ZIP2, NBHD, SPOT, JURIS, CLASS, LUC, LUCMULT, LIVUNIT, TIEBACK, TIEBKCD, TIELANDPCT, TIEBLDGPCT, LANDISC, ACRES, CALCACRES, LOCATION, FRONTING, STREET1, STREET2, TRAFFIC, TOPO1, TOPO2, TOPO3, UTIL1, UTIL2, UTIL3, PARKPROX, PARKQUANIT, PARKTYPE, RESTRICT1, RESTRICT2, RESTRICT3, ZONING, NOTE1, NOTE2, NOTE3, NOTE4, NOTECD1","MUNICD",NA,NA
"212","FDW","FDW3NF","VW_PTS_PPADMN",181,"UDATE2, UDATE3, UDATE4, UDATE5, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, USER41, USER42, USER43, USER44, USER45, USER46, USER47, USER48, USER49, USER50, PPSTAT, MFICHENO, NAICS, NUMMONTHS, AGENT, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, SCHDIST, USER51, USER52, USER53, USER54, USER55, USER56, USER57, USER58, USER59, USER60, USER61, USER62, USER63, USER64, USER65, USER66, USER67, USER68, USER69, USER70, USER71, USER72, USER73, USER74, USER75, USER76, USER77, USER78, USER79, USER80, USER81, USER82, USER83, USER84, USER85, USER86, USER87, USER88, USER89, USER90, USER91, USER92, USER93, USER94, USER95, USER96, USER97, USER98, USER99, USER100, PRIORACCT, ACTIONDATE, PRIORTAXYR, PPPCT, TOTINV, TOTLB, STATE_MILES, SYS_MILES, PCT_REG, PROCNAME, PROCDATE, SEC_FLD, UDATE1, JUR, ROLLTYPE, PARID, TAXYR, TAXDIST, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, SPCFLG, RECTYPE, ACCTYPE, REALREF, PPNBHD, SICCODE, USECODE, FILERCD, FILEDT, LFILEYR, PROCDT, POSTDT, VENDLIC, CHARTER, BUSDESC, BUSTYPE, REASCD, FIELDREF, CORRNO, INCORPDT, STARTDT, EXTDT, EXTNO, LIENCD, LIENDT, LIENNO, LIENREL, NONFILE, FORCEDT, ACCGRP, FISCFROM, FISCTO, PRINTCTR, NOTECD, NOTE1, NOTE2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25","UDATE2",NA,NA
"213","FDW","FDW3NF","VW_PTS_PPVAL",61,"JUR, PARID, TAXYR, FILEYR, CATEGORY, PPCLASS, TAXDIST, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, TXPYVAL, ORIGCOST, DEPRCOST, APRVAL, RCN, MODELVAL, OVRVAL, FINALVAL, FLAGVAL, REASCD, POSTFLG, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, ACT_ADD, ACT_RET, EST_ADD, EST_RET, FLD_ADD, FLD_RET, TRANSFER, ESTBKCST, CONDFACT, CSTB4ALT, BKCSTRAT, ESTCSTRET, MV2BKCRAT, FUNDEP, ECNDEP, OTHR_ADJ, FUNRSNCD, ECNRSNCD, OTHRSNCD, TENT_MKT, MVPHYINCR, MVPHYDECR, MVTRANSF, MVEQUALIZE, PROCNAME, PROCDATE, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT","JUR",NA,NA
"214","FDW","FDW3NF","VW_PTS_PPVALSUM",33,"JUR, PARID, TAXYR, FILEYR, TAXDIST, SEQ, CUR, WHO, WEN, WHOCALC, WENCALC, STATUS, TXPYVAL, APRVAL, POLLUTVAL, EXMVAL, FPENVAL, OPENVAL, NPENVAL, OVRVAL, RCN, REASCD, POSTFLG, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT","JUR",NA,NA
"215","FDW","FDW3NF","VW_PTS_PRETAX",38,"JUR, PARID, ROLLTYPE, OWNSEQ, AMOUNT, CODE, BATCH, TRANSNO, BSEQ, EFFDATE, BUSDATE, HOLDFLAG, SETTLEFLAG, WHO, WEN, WHOCALC, WENCALC, PYMTSEQ, CONV1, IASW_ID, TRANS_ID, UPD_STATUS, PYMTTYPE, PYMTSTAT, REFREF, COMPANYCD, LIENID, PLANNO, TAXSALENO, NOTE1, NOTE2, PROJNO, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT","JUR",NA,NA
"216","FDW","FDW3NF","VW_PTS_REMISSYR_NYC",85,"USERVAL9, USERVAL10, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATA_SRC_ID, JUR, PARID, TRKNO, CASENO, TAXYR, SEQ, CUR, WHO, WEN, STATUS, REM_TYPE, TAXCL_ORIG, TAXCL_NEW, BLDGCL, AGENT, ATTYFLAG, NEWREMEQLL, NEWREMEQLB, NEWREMDECL, NEWREMDECB, NEWREMINCL, NEWREMINCB, OLDTRNAVL, OLDTRNAVT, OLDTRNEXL, OLDTRNEXT, OLDACTAVL, OLDACTAVT, OLDACTEXL, OLDACTEXT, OLDTAXBILL, OLDTAXAMT, OLDABTAMT, NEWTRNAVL, NEWTRNAVT, NEWTRNEXL, NEWTRNEXT, NEWACTAVL, NEWACTAVT, NEWACTEXL, NEWACTEXT, NEWTAXBILL, NEWTAXAMT, NEWABTAMT, EX_COUNT, PERIOD, OLDSCHTRNT, OLDSCHACTT, NEWSCHTRNL, NEWSCHTRNT, NEWSCHACTL, NEWSCHACTT, COOP_NUM, POSTING_PERS, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, USERVAL1, USERVAL2, USERVAL3, USERVAL4, USERVAL5, USERVAL6, USERVAL7, USERVAL8","USERVAL9",NA,NA
"217","FDW","FDW3NF","VW_PTS_SPLCOM",129,"NEWVALPCT, NEWVALTAX, NEWTAXDUE, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USERVAL1, USERVAL2, USERVAL3, USERVAL4, USERVAL5, USERVAL6, USERVAL7, USERVAL8, USERVAL9, USERVAL10, USERVAL11, USERVAL12, USERVAL13, USERVAL14, USERVAL15, USERVAL16, USERVAL17, USERVAL18, USERVAL19, USERVAL20, USERVAL21, USERVAL22, USERVAL23, USERVAL24, USERVAL25, USERVAL26, USERVAL27, USERVAL28, USERVAL29, USERVAL30, USERVAL31, USERVAL32, USERVAL33, USERVAL34, USERVAL35, USERVAL36, USERVAL37, USERVAL38, USERVAL39, USERVAL40, UDATE1, UDATE2, UDATE3, UDATE4, UDATE5, UDATE6, UDATE7, UDATE8, UDATE9, UDATE10, NEWLANDPCT, NEWBLDGPCT, SEQ, SPLCOM_STATUS, ALT_SPLITNUM, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATA_SRC_ID, USER21, USER22, USER23, USER24, JUR, OLDID, OLDACR, OLDSF, NEWID, TAXYR, SPLITNO, SPLITCDE, WHO, WEN, STATUS, OLDBOOK, OLDPAGE, NEWBOOK, NEWPAGE, OLDZONING, NEWZONING, OLDNBHD, NEWNBHD, NEWALT_ID, DISTCODE, IASW_ID, TRANS_ID, UPD_STATUS, NEWACR, NEWSF, OLDALT_ID, OLDBLOCK, OLDLOT, OLDQUALIFIER, NEWBLOCK, NEWLOT, NEWQUALIFIER, NEWLAND, NEWBLDG, NEWTOT, REASCD, DEACT_FLAG, OLDVALTAX, OLDTAXDUE","NEWVALPCT",NA,NA
"218","FDW","FDW3NF","VW_PTS_SRVCHILD",58,"CITYNAME, STATECODE, ADDR1, ADDR2, ADDR3, UNITDESC, UNITNO, ZIP1, ZIP2, UNIT_SQFT, COMMON_INT, USETYPE, UNIT_CNT, FLOOR, BLG_NAME, LOCATION, ROOM_NO, COMMON_ELEMENTS, SET_SEQ, CONDO_BILLNO, STATUS, EXPIRYDT, NOTE1, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, DEACTIVAT, IASW_ID, TRANS_ID, UPD_STATUS, SRVSTATUS, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATA_SRC_ID, JUR, SPLITNO, PARID, SEQ, CUR, WHO, WEN, ADRPRE, ADRNO, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2","CITYNAME",NA,NA
