TABLE_NAME,COLUMN_NAME,DESCRIPTION,TYPE,PRIMARY_KEY
CONSTRSECTION,CNS_NUM_BATHRM,NA,varchar,NA
CONSTRSECTION,CNS_NUM_BATHRM_DESC,NA,varchar,NA
CONSTRSECTION,CNS_AC_TYPE,NA,varchar,NA
CONSTRSECTION,CNS_AC_TYPE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_BLDGS,NA,varchar,NA
CONSTRSECTION,CNS_NUM_HALF_BATHS,NA,varchar,NA
CONSTRSECTION,CNS_NUM_HALF_BATHS_DESC,NA,varchar,NA
CONSTRSECTION,CNS_FIREPLACES,NA,varchar,NA
CONSTRSECTION,CNS_FIREPLACES_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_SECTS,NA,varchar,NA
CONSTRSECTION,CNS_NUM_XTRA_FIX,NA,varchar,NA
CONSTRSECTION,CNS_NUM_XTRA_FIX_DESC,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_STYLE,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_STYLE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_INT_CNDTN,NA,varchar,NA
CONSTRSECTION,CNS_INT_CNDTN_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_UNITS_RES,NA,numeric,NA
CONSTRSECTION,CNS_NUM_UNITS_CMRCL,NA,numeric,NA
CONSTRSECTION,CNS_BATHRM_STYLE2,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_STYLE2_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_UNITS_RES_COM,NA,numeric,NA
CONSTRSECTION,CNS_REMOD_EXT,NA,varchar,NA
CONSTRSECTION,CNS_REMOD_EXT_DESC,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_STYLE3,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_STYLE3_DESC,NA,varchar,NA
CONSTRSECTION,CNS_CNDTN,NA,varchar,NA
CONSTRSECTION,CNS_CNDTN_DESC,NA,varchar,NA
CONSTRSECTION,CNS_SECURITY,NA,varchar,NA
CONSTRSECTION,CNS_SECURITY_DESC,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_FUNC,NA,varchar,NA
CONSTRSECTION,CNS_BATHRM_FUNC_DESC,NA,varchar,NA
CONSTRSECTION,CNS_CONDO_APPEAL,NA,varchar,NA
CONSTRSECTION,CNS_CONDO_APPEAL_DESC,NA,varchar,NA
CONSTRSECTION,CNS_FNDTN_CNDTN,NA,varchar,NA
CONSTRSECTION,CNS_FNDTN_CNDTN_DESC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_TYPE,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_TYPE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_BASEMENT,NA,varchar,NA
CONSTRSECTION,CNS_BASEMENT_DESC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_FUNC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_FUNC_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_PARK_EASEMENT,NA,varchar,NA
CONSTRSECTION,CNS_NUM_PARK_COMMON,NA,varchar,NA
CONSTRSECTION,CNS_NUM_PARK_DEEDED,NA,varchar,NA
CONSTRSECTION,CNS_HEAT_SYS,NA,varchar,NA
CONSTRSECTION,CNS_HEAT_SYS_DESC,NA,varchar,NA
CONSTRSECTION,CNS_SUPER,NA,varchar,NA
CONSTRSECTION,CNS_HTWTR_TYPE,NA,varchar,NA
CONSTRSECTION,CNS_HTWTR_TYPE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_KITCHENS,NA,varchar,NA
CONSTRSECTION,CNS_VIEW,NA,varchar,NA
CONSTRSECTION,CNS_VIEW_DESC,NA,varchar,NA
CONSTRSECTION,CNS_ATYPICAL,NA,varchar,NA
CONSTRSECTION,CNS_ATYPICAL_DESC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE2,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE2_DESC,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE3,NA,varchar,NA
CONSTRSECTION,CNS_KITCHEN_STYLE3_DESC,NA,varchar,NA
CONSTRSECTION,CNS_NUM_PARK,NA,varchar,NA
CONSTRSECTION,CNS_PARK_TYPE,NA,varchar,NA
CONSTRSECTION,CNS_PARK_TYPE_DESC,NA,varchar,NA
CONSTRSECTION,CNS_ADJ_BASE_RATE,NA,numeric,NA
CONSTRSECTION,CNS_PARK_OWN,NA,varchar,NA
CONSTRSECTION,CNS_PARK_OWN_DESC,NA,varchar,NA
CONSTRSECTION,CNS_GROUP,NA,varchar,NA
CONSTRSECTION,CNS_PARK_TANDEM,NA,varchar,NA
CONSTRSECTION,CNS_AREA_EFFECTIVE,NA,numeric,NA
CONSTRSECTION,CNS_BASE_FLR_PM,NA,varchar,NA
CONSTRSECTION,CNS_AREA_GROSS,NA,numeric,NA
CONSTRSECTION,CNS_AREA_LIVING,NA,numeric,NA
CONSTRSECTION,CNS_PCT_LOW_CEILING,NA,varchar,NA
CONSTRSECTION,CNS_BASE_RATE,NA,numeric,NA
CONSTRSECTION,CNS_CONDO_FLR,NA,varchar,NA
CONSTRSECTION,CNS_CONDO_FLR_PCT,NA,numeric,NA
CONSTRSECTION,CNS_CONDO_FLR_DESC,NA,varchar,NA
CONSTRSECTION,CNS_CONDO_UNIT_LOCN,NA,varchar,NA
CONSTRSECTION,CNS_CONDO_UNIT_LOCN_PCT,NA,numeric,NA
CONSTRSECTION,CNS_CONDO_UNIT_LOCN_DESC,NA,varchar,NA
CONSTRSECTION,CNS_AYB,NA,numeric,NA
CONSTRSECTION,CNS_YEAR_REMODEL,NA,numeric,NA
CONSTRSECTION,CNS_EYB,NA,numeric,NA
CONSTRSECTION,CNS_EYB_DPR,NA,numeric,NA
CONSTRSECTION,CNS_EYB_OVR,NA,numeric,NA
CONSTRSECTION,CNS_EYB_CODE,NA,varchar,NA
CONSTRSECTION,CNS_PCT_GOOD,NA,numeric,NA
CONSTRSECTION,CNS_DPR_TABLE_ID,NA,varchar,NA
CONSTRSECTION,CNS_FUNC_OBSOL,NA,numeric,NA
CONSTRSECTION,CNS_ECON_OBSOL,NA,numeric,NA
CONSTRSECTION,CNS_CDU,NA,varchar,NA
CONSTRSECTION,CNS_CDU_DESC,NA,varchar,NA
CONSTRSECTION,CNS_REG_PCT_GOOD,NA,numeric,NA
CONSTRSECTION,CNS_STATUS,NA,varchar,NA
CONSTRSECTION,CNS_PCT_COMPLETE,NA,numeric,NA
CONSTRSECTION,CNS_SECT_REPLACE_COST,NA,numeric,NA
CONSTRSECTION,CNS_SECT_RCNLD,NA,numeric,NA
CONSTRSECTION,CNS_NET_COST_MULT,NA,numeric,NA
CONSTRSECTION,CNS_NET_COST_UNITS,NA,numeric,NA
CONSTRSECTION,CNS_NET_COST_UNITS_NF,NA,numeric,NA
CONSTRSECTION,CNS_SECT_OVERRIDE_VAL,NA,numeric,NA
CONSTRSECTION,CNS_SECT_OVERRIDE_INITIALS,NA,varchar,NA
CONSTRSECTION,CNS_STRUCT_CLASS,NA,varchar,NA
CONSTRSECTION,CNS_STRUCT_CLASS_DESC,NA,varchar,NA
CONSTRSECTION,CNS_SIZ_ADJ_FACTOR,NA,numeric,NA
CONSTRSECTION,CNS_FLR1_OCC,NA,varchar,NA
CONSTRSECTION,CNS_FLR1_OCC_DESC,NA,varchar,NA
CONSTRSECTION,CNS_WALL_HEIGHT,NA,numeric,NA
CONSTRSECTION,CNS_WALL_HEIGHT_ADJ,NA,numeric,NA
CONSTRSECTION,CNS_NUM_UNITS,NA,numeric,NA
CONSTRSECTION,CNS_REPLACE_COST,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_81,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_81_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_82,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_82_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_83,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_83_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_84,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_84_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_100,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_100_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_101,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_101_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_102,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_102_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_103,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_103_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_104,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_104_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_105,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_105_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_106,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_106_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_107,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_107_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_108,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_108_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_200,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_200_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_201,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_201_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_202,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_202_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_203,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_203_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_204,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_204_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_205,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_205_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_206,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_206_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_207,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_207_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_208,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_208_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_209,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_209_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_210,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_210_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_211,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_211_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_212,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_212_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_213,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_213_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_214,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_214_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_215,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_215_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_216,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_216_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_217,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_217_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_218,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_218_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_219,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_219_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_220,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_220_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_221,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_221_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_222,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_222_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_223,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_223_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_224,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_224_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_225,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_225_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_226,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_226_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_227,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_227_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_228,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_228_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_229,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_229_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_300,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_300_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_301,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_301_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_302,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_302_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_303,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_303_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_304,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_304_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_305,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_305_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_400,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_400_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_401,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_401_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_402,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_402_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_403,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_403_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_404,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_404_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_405,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_405_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_406,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_406_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_407,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_407_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_408,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_408_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_500,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_500_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_501,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_501_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_502,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_502_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_503,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_503_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_504,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_504_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_505,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_505_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_506,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_506_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_507,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_507_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_508,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_508_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_509,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_509_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_510,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_510_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_511,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_511_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_512,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_512_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_513,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_513_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_514,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_514_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_515,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_515_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_516,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_516_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_517,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_517_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_518,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_518_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_519,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_519_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_520,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_520_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_521,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_521_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_522,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_522_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_523,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_523_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_524,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_524_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_525,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_525_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_526,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_526_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_527,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_527_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_528,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_528_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_529,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_529_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_530,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_530_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_531,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_531_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_532,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_532_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_533,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_533_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_534,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_534_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_535,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_535_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_536,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_536_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_537,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_537_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_538,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_538_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_539,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_539_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_540,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_540_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_541,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_541_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_542,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_542_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_543,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_543_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_544,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_544_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_545,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_545_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_546,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_546_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_547,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_547_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_548,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_548_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_549,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_549_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_550,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_550_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_551,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_551_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_552,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_552_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_553,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_553_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_554,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_554_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_555,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_555_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_556,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_556_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_557,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_557_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_558,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_558_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_559,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_559_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_560,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_560_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_561,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_561_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_562,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_562_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_563,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_563_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_564,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_564_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_565,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_565_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_566,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_566_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_567,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_567_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_568,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_568_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_569,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_569_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_570,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_570_DESC,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_600,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_601,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_602,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_603,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_604,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_605,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_606,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_607,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_608,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_609,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_610,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_611,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_612,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_613,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_614,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_615,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_616,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_617,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_618,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_619,NA,varchar,NA
CONSTRSECTION,CNS_USRFLD_700,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_701,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_702,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_703,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_704,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_705,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_706,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_707,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_708,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_709,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_710,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_711,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_712,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_713,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_714,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_715,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_716,NA,numeric,NA
CONSTRSECTION,CNS_USRFLD_717,NA,numeric,NA
