"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","PREFIX","first_col","PRIMARY_KEYS"
"338","IAS","IAS","ASMTOWN_ALL",66,"OWNTYPE1, BACKTAX, PCTASM3, OWNTYPE4, TAXYR, PROCDATE, VALASM3, XMPCODE, NET1, NET4, CUR, LINK, DISTCODE, VALASM2, UPD_STATUS, PCTASM1, LEGAL2, USER6, HMSD, CLSEQ, DEACTIVAT, LEGAL3, VALCLASS, PARID, OWN1, JUR, OWNTYPE3, USER2, TRANS_ID, TAXTABLE, VALYEAR, PCTASM2, NET2, PENALTY, VALAPR1, PENCODE, SOLDYR, WHOCALC, USER3, ROLLTYPE, USER4, SALEKEY, OWNSEQ, SEQ, LINKSEQ, IASW_ID, WHO, OWN2, NETASMT, WEN, VALAPR3, USER7, OWNTYPE2, LEGAL1, HMSDCODE, TOTASM, VALAPR2, WENCALC, PROCNAME, VALASM1, FORFEITCD, BACKSEQ, NET3, OWNTBLE, USER1, USER5",NA,NA,NA
"339","IAS","IAS","ASMTOWN_HIST",66,"OWN1, TAXTABLE, PROCDATE, PROCNAME, LINK, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, BACKSEQ, CLSEQ, LINKSEQ, OWNSEQ, OWNTBLE, DISTCODE, VALCLASS, VALYEAR, TAXYR, PARID, ROLLTYPE, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NET4, NET3, NET2, NET1, FORFEITCD, SALEKEY, SOLDYR, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, BACKTAX, PENALTY, NETASMT, HMSD, TOTASM, XMPCODE, PENCODE, HMSDCODE, PCTASM3, PCTASM2, PCTASM1, VALAPR3, VALAPR2, VALAPR1, VALASM3, VALASM2, VALASM1, LEGAL3, LEGAL2, LEGAL1, OWN2",NA,NA,NA
"340","IAS","IAS","ASMTOWN_IASW",66,"PROCDATE, PROCNAME, LINK, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, BACKSEQ, CLSEQ, LINKSEQ, OWNSEQ, OWNTBLE, DISTCODE, VALCLASS, VALYEAR, TAXYR, PARID, ROLLTYPE, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NET4, NET3, NET2, NET1, FORFEITCD, SALEKEY, SOLDYR, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, BACKTAX, PENALTY, NETASMT, HMSD, TOTASM, XMPCODE, PENCODE, HMSDCODE, LEGAL1, OWN2, OWN1, TAXTABLE, PCTASM3, PCTASM2, PCTASM1, VALAPR3, VALAPR2, VALAPR1, VALASM3, VALASM2, VALASM1, LEGAL3, LEGAL2",NA,NA,NA
"341","IAS","IAS","ASMTPAR",139,"VAL10, TOT60, TOT45, TOTTAX, TOT35, TOT59, TOTASM2, VAL54, VAL40, VAL27, VAL34, CUR, TOT14, VAL14, VAL47, TOT43, JUR, TOT49, VAL45, TOT23, VAL39, VALTAX, TOT24, VALAPR3, VAL24, TOT13, VAL49, TOTASM3, TAXYR, TOT38, TOT10, TOT33, TOT01, VAL36, VAL52, VAL48, TOT50, TOT20, VAL33, PARID, TOT57, TOT18, VAL13, VALASM1, VAL21, VAL30, TOT36, VAL04, VAL38, TOT09, TOT15, TOT22, VAL46, VAL02, TOT25, TOT48, VAL59, VAL16, TOT28, TOT07, VAL37, TOT11, TOT08, VAL19, VALAPR1, TOT41, VAL07, TOT16, TOTASM1, VAL08, VAL55, VAL51, TOT17, TOT58, VAL12, VAL28, TOT06, VAL42, VAL25, VAL03, TOTAPR1, TOT42, TOT26, VAL58, TOT52, TOT54, VALASM2, VAL20, TOT21, TOT37, VAL53, VAL43, VALASM3, TOT46, TOT19, TOT27, VAL41, VAL26, TOT29, TOTAPR3, VAL23, TOT03, VAL18, VAL31, TOT39, TOT05, VAL29, TOT04, VAL09, TOT51, TOT55, VAL01, TOT30, TOTAPR2, TOT12, VAL60, VAL06, VAL11, VAL50, TOT47, VAL17, VAL57, VAL32, TOT02, TOT34, TOT40, TOT53, TOT56, VALAPR2, VAL56, VAL15, ROLLTYPE, VAL22, VAL44, VAL05, TOT31, TOT32, TOT44, VAL35",NA,NA,NA
"342","IAS","IAS","ASMTPTSLADDER",60,"VAL17, VAL42, VAL50, VAL09, VAL04, PARID, VAL03, VAL30, VAL52, VAL01, VAL44, VAL12, VAL07, VAL02, SRC, VAL43, VAL51, VAL20, VAL18, VAL21, VAL49, VALCLASS, LUC, VAL37, VAL28, VAL08, VAL23, VAL39, VAL22, VAL48, VAL35, VAL40, VAL24, SEQ, VAL19, VAL46, VAL16, VAL11, VAL45, VAL13, VAL33, VAL10, TAXYR, VAL38, VAL32, VAL29, VAL06, VAL41, VAL05, VAL26, VAL27, VAL15, JUR, VAL53, VAL31, VAL14, VAL34, VAL47, VAL36, VAL25",NA,NA,NA
"343","IAS","IAS","ASMTROLL",135,"VAL48, TOT02, VAL35, VAL31, TOT43, TOT26, VAL14, VAL28, VAL45, TOT20, VAL33, TOT07, VALTAX, TOT04, VAL13, TOT12, VAL42, TOT47, TOT45, VAL55, TOT27, TOT14, TOT54, VAL60, VAL27, VAL38, VAL40, VAL04, TOT18, TOT46, TOTTAX, TOT38, TOT39, VAL51, VAL47, VAL29, VAL57, TOT09, VAL19, TOT29, VAL41, TOT06, TOT01, VAL54, TOT21, TOT15, VAL21, VAL18, VAL17, VAL07, VAL09, TOT60, TOT25, VAL16, VAL56, TOT40, TOT23, TOTASM2, VAL12, TOT08, VALASM2, TOT36, VAL49, VAL20, PARID, TOT57, CUR, VAL44, VAL23, TOT03, TOTAPR2, TOT32, TOT33, TOT10, VAL25, VAL59, VAL46, TOT53, VAL03, VAL30, VALAPR1, VAL50, VAL53, TOT11, TOT13, TOTAPR1, TOT37, TAXYR, VAL36, VAL34, VAL22, TOT52, ROLLTYPE, TOT51, TOT28, TOT30, VAL43, VAL32, VAL15, VAL39, TOT24, TOT41, TOT22, TOT16, TOT44, TOT42, VAL52, VAL11, VAL06, TOT05, TOT35, TOT59, TOT50, VAL26, JUR, TOT19, TOT55, VAL08, TOT17, VALASM1, VAL01, VAL10, VAL24, VAL02, VAL37, TOT31, VAL58, TOT58, TOT56, TOTASM1, VALAPR2, VAL05, TOT49, TOT34, TOT48",NA,NA,NA
"344","IAS","IAS","ASMTSCHED",159,"LABL08, MISC07, RND07, FACT07, CALC07E, CALC07D, CALC07C, CALC07B, CALC07A, LABL07, MISC06, RND06, FACT06, CALC06E, CALC06D, CALC06C, CALC06B, CALC06A, LABL06, MISC05, RND05, FACT05, CALC05E, CALC05D, CALC05C, CALC05B, CALC05A, LABL05, MISC04, RND04, FACT04, CALCNO, IASW_ID, HIVALOVRCALC, PROPSUBTYPE, PROPTYPE, OVRTIERCALC, CALC08A, DISPCALC10, DISPLABL10, DISPCALC09, DISPLABL09, DISPCALC08, DISPLABL08, DISPCALC07, DISPLABL07, DISPCALC06, DISPLABL06, DISPCALC05, DISPLABL05, DISPCALC04, DISPLABL04, DISPCALC03, DISPLABL03, DISPCALC02, DISPLABL02, DISPCALC01, DISPLABL01, MISC12, RND12, FACT12, CALC12E, CALC12D, CALC12C, CALC12B, CALC12A, LABL12, MISC11, RND11, FACT11, CALC11E, CALC11D, CALC11C, CALC11B, CALC11A, LABL11, MISC10, RND10, CALC04E, CALC04D, CALC04C, CALC04B, CALC04A, LABL04, MISC03, RND03, FACT03, CALC03E, CALC03D, CALC03C, CALC03B, CALC03A, LABL03, MISC02, RND02, FACT02, CALC02E, CALC02D, CALC02C, CALC02B, CALC02A, LABL02, MISC01, RND01, FACT01, CALC01E, CALC01D, CALC01C, CALC01B, CALC01A, LABL01, LONGDESC, SHORTDESC, HMSDCD, STCD, WEN, WHO, HIVAL, LOWVAL, TIERNO, VALCLASS, ROLLTYPE, TAXYR, JUR, OVRTIERCALC01, OVRTIERCALC02, OVRTIERCALC03, OVRTIERCALC04, OVRTIERCALC05, OVRTIERCALC06, OVRTIERCALC07, OVRTIERCALC08, OVRTIERCALC09, OVRTIERCALC10, OVRTIERCALC11, OVRTIERCALC12, FACT10, CALC10E, CALC10D, CALC10C, CALC10B, CALC10A, LABL10, MISC09, RND09, FACT09, CALC09E, CALC09D, CALC09C, CALC09B, CALC09A, LABL09, MISC08, RND08, FACT08, CALC08E, CALC08D, CALC08C, CALC08B",NA,NA,NA
"345","IAS","IAS","ASMTSCHED_AUD",161,"OVRTIERCALC01, OVRTIERCALC02, OVRTIERCALC03, OVRTIERCALC04, OVRTIERCALC05, OVRTIERCALC06, OVRTIERCALC07, OVRTIERCALC08, OVRTIERCALC09, OVRTIERCALC10, OVRTIERCALC11, OVRTIERCALC12, CALC08A, LABL08, MISC07, RND07, FACT07, CALC07E, CALC07D, CALC07C, CALC07B, CALC07A, LABL07, MISC06, RND06, FACT06, CALC06E, CALC06D, CALC06C, CALC06B, CALC06A, LABL06, MISC05, RND05, FACT05, CALC05E, CALC05D, CALC05C, CALC05B, CALC05A, LABL05, MISC04, RND04, FACT04, CALC04E, CALC04D, CALC04C, CALC04B, CALC04A, LABL04, MISC03, RND03, FACT03, CALC03E, CALC03D, CALC03C, CALC03B, CALC03A, LABL03, MISC02, RND02, FACT02, CALC02E, CALC02D, CALC02C, CALC02B, CALC02A, LABL02, MISC01, RND01, FACT01, CALC01E, CALC01D, CALC01C, CALC01B, CALC01A, LABL01, LONGDESC, SHORTDESC, HMSDCD, STCD, WEN, WHO, HIVAL, LOWVAL, TIERNO, VALCLASS, ROLLTYPE, TAXYR, JUR, AUD_SEQ, AUD_OP, IASW_ID, HIVALOVRCALC, PROPSUBTYPE, PROPTYPE, OVRTIERCALC, DISPCALC10, DISPLABL10, DISPCALC09, DISPLABL09, DISPCALC08, DISPLABL08, DISPCALC07, DISPLABL07, DISPCALC06, DISPLABL06, DISPCALC05, DISPLABL05, DISPCALC04, DISPLABL04, DISPCALC03, DISPLABL03, DISPCALC02, DISPLABL02, DISPCALC01, DISPLABL01, MISC12, RND12, FACT12, CALC12E, CALC12D, CALC12C, CALC12B, CALC12A, LABL12, MISC11, RND11, FACT11, CALC11E, CALC11D, CALC11C, CALC11B, CALC11A, LABL11, MISC10, RND10, FACT10, CALC10E, CALC10D, CALC10C, CALC10B, CALC10A, LABL10, MISC09, RND09, FACT09, CALC09E, CALC09D, CALC09C, CALC09B, CALC09A, LABL09, MISC08, RND08, FACT08, CALC08E, CALC08D, CALC08C, CALC08B, CALCNO",NA,NA,NA
"346","IAS","IAS","ASMTSUM",131,"USERVAL2, USERVAL1, USER15, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, DEACTIVAT, UPD_STATUS, TRANS_ID, IASW_ID, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL50, USERVAL49, USERVAL48, USERVAL47, USERVAL46, USERVAL45, USERVAL44, USERVAL43, USERVAL42, USERVAL41, USERVAL40, USERVAL39, USERVAL38, USERVAL37, USERVAL36, USERVAL35, USERVAL34, USERVAL33, USERVAL32, USERVAL31, USERVAL30, USERVAL29, USERVAL28, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL30, VAL29, VAL28, USERVAL27, USERVAL26, USERVAL25, USERVAL24, USERVAL23, USERVAL22, USERVAL21, VAL27, VAL02, VAL01, PROCDATE, PROCNAME, WEN, WHO, CLASS, CUR, SEQ, PARID, TAXYR, JUR, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL53, USERVAL51, USERVAL52, USERVAL54, USERVAL55, WHOCALC, WENCALC",NA,NA,NA
"347","IAS","IAS","ASMTSUM_HIST",131,"USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, PROCDATE, PROCNAME, WEN, WHO, CLASS, CUR, SEQ, PARID, TAXYR, JUR, DEACTIVAT, UPD_STATUS, TRANS_ID, IASW_ID, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL50, USERVAL49, USERVAL48, USERVAL47, USERVAL46, USERVAL45, USERVAL44, USERVAL43, USERVAL42, USERVAL41, USERVAL40, USERVAL39, USERVAL38, USERVAL37, USERVAL36, USERVAL35, USERVAL34, USERVAL33, USERVAL32, USERVAL31, USERVAL30, USERVAL29, USERVAL28, USERVAL27, USERVAL26, USERVAL25, USERVAL24, USERVAL23, USERVAL22, USERVAL21, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL51, USERVAL52, USERVAL53, USERVAL54, USERVAL55, WHOCALC, WENCALC",NA,NA,NA
"348","IAS","IAS","ASMTSUM_IASW",131,"USER6, USER5, USER4, USER3, USER2, USER1, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, UDATE1, USERVAL50, USERVAL49, USERVAL48, USERVAL47, USERVAL46, USERVAL45, USERVAL44, USERVAL43, USERVAL42, USERVAL41, USERVAL40, USERVAL39, USERVAL38, USERVAL37, USERVAL36, USERVAL35, USERVAL34, USERVAL33, USERVAL32, USERVAL31, USERVAL30, USERVAL29, USERVAL28, USERVAL27, USERVAL26, USERVAL25, USERVAL24, USERVAL23, USERVAL22, USERVAL21, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER15, DEACTIVAT, UPD_STATUS, TRANS_ID, IASW_ID, UDATE5, UDATE4, UDATE3, UDATE2, USER7, VAL01, PROCDATE, PROCNAME, WEN, WHO, CLASS, CUR, SEQ, PARID, TAXYR, JUR, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USERVAL51, USERVAL52, USERVAL53, USERVAL54, USERVAL55, WHOCALC, WENCALC",NA,NA,NA
"349","IAS","IAS","ASMTSUM_ROLL",132,"USERVAL32, USERVAL31, USERVAL30, USERVAL29, USERVAL28, USERVAL27, USERVAL26, USERVAL25, USERVAL24, USERVAL23, USERVAL22, USERVAL21, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USERVAL33, USER7, USER6, USER5, USER4, USER3, USER2, USER1, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, PROCDATE, PROCNAME, WEN, WHO, CLASS, CUR, SEQ, PARID, TAXYR, JUR, PROCID, DEACTIVAT, UPD_STATUS, TRANS_ID, IASW_ID, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL50, USERVAL49, USERVAL48, USERVAL47, USERVAL46, USERVAL45, USERVAL44, USERVAL43, USERVAL42, USERVAL41, USERVAL40, USERVAL39, USERVAL38, USERVAL37, USERVAL36, USERVAL35, USERVAL34, USERVAL51, USERVAL52, USERVAL53, USERVAL54, USERVAL55, WHOCALC, WENCALC",NA,NA,NA
"350","IAS","IAS","ASMTSUM_ROLL_ARC",132,"USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, PROCDATE, PROCNAME, WEN, WHO, CLASS, CUR, SEQ, PARID, TAXYR, JUR, PROCID, DEACTIVAT, UPD_STATUS, TRANS_ID, IASW_ID, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL50, USERVAL49, USERVAL48, USERVAL47, USERVAL46, USERVAL45, USERVAL44, USERVAL43, USERVAL42, USERVAL41, USERVAL40, USERVAL39, USERVAL38, USERVAL37, USERVAL36, USERVAL35, USERVAL34, USERVAL33, USERVAL32, USERVAL31, USERVAL30, USERVAL29, USERVAL28, USERVAL27, USERVAL26, USERVAL25, USERVAL24, USERVAL23, USERVAL22, USERVAL21, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, VAL08, USERVAL51, USERVAL52, USERVAL53, USERVAL54, USERVAL55, WHOCALC, WENCALC",NA,NA,NA
"351","IAS","IAS","ASMTTAX",126,"DEFERVAL, DEACTIVAT, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, SOLDYR, SICCODE, COMNT3, COMNT2, COMNT, CLASS34, CLASS2, CLASS1, CODE4, CODE3, CODE2, CODE1, CLASS34_APPR, CLASS2_APPR, CLASS1_APPR, CODE4_APPR, CODE3_APPR, CODE2_APPR, CODE1_APPR, BUSDESC, BUSTYPE, MORTCO, STUB, DBANAME, MISC2RATE, MISC1RATE, CORPRATE, SCHRATE, CNTYRATE, STATERATE, TOTALRATE34, TOTALRATE4, TOTALRATE3, HMSD, TOTASM, MINNATRES, MINBLDG, MINLAND, LEGADD, LEGAL3, LEGAL2, LEGAL1, NEWSALEKEY, NEWPAGE, NEWBOOK, NEWOWNADDR3, NEWOWNADDR2, NEWOWNADDR1, NEWOWN, SALEKEY, PAGE, BOOK, ZIP1, STATECODE, CITYNAME, ADDR3, ADDR2, ADDR1, SSN2, SSN1, LINKTOTAL, LINKSEQ, LINK, OWNSEQ, CAREOF, OWN2, OWN1, PROCDATE, PROCNAME, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, DISTTYPE, TAXTABLE, VALYEAR, ACCOUNT, ALT_ID, REPORTPAGE, PARID, ROLLTYPE, CLSEQ, CLASS, TAXYR, DISTNAME, TAXDIST, JURNAME, JUR, TOTALRATE2, TOTALRATE1, USER4, USER3, USER2, USER1, NRPARID, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FARMUSE, FORFEITCD, PENCODE, XMPCODE, HMSDCODE, TOTTAX, HALFTAX34, HALFTAX4, HALFTAX3, HALFTAX2, HALFTAX1, VALDUE, BACKTAXINT, BACKSEQ, PRIORYR, FORFEIT, PENALTY, NETASMT",NA,NA,NA
"352","IAS","IAS","ASMTTAX2",137,"PRIORYR, FORFEIT, PENALTY, NETASMT, HMSD, TOTASM, MINNATRES, MINBLDG, MINLAND, LEGADD, LEGAL3, LEGAL2, LEGAL1, NEWSALEKEY, NEWPAGE, NEWBOOK, NEWOWNADD3, NEWOWNADDR2, NEWOWNADDR1, NEWOWN, SALEKEY, PAGE, BOOK, ZIP1, STATECODE, CITYNAME, ADDR3, ADDR2, ADDR1, SSN2, SSN1, LINKTOTAL, LINKSEQ, LINK, OWNSEQ, CAREOF, OWN2, OWN1, PROCDATE, PROCNAME, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, DISTTYPE, TAXTABLE, VALYEAR, ACCOUNT, ALT_ID, REPORTPAGE, PARID, ROLLTYPE, CLSEQ, CLASS, TAXYR, DISTNAME, TAXDIST, JURNAME, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEFERVAL, TIF_NR, TIF_IMPR, TIF_LAND, TIF_BASE_YR, TIF_NO, TIF_NAME, BACKTAX, LOC2, DEACTIVAT, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, SOLDYR, SICCODE, COMNT3, COMNT2, COMNT, CLASS34, CLASS2, CLASS1, CODE4, CODE3, CODE2, CODE1, CLASS34_APPR, CLASS2_APPR, CLASS1_APPR, CODE4_APPR, CODE3_APPR, CODE2_APPR, CODE1_APPR, BUSDESC, BUSTYPE, MORTCO, STUB, DBANAME, MISC2RATE, MISC1RATE, CORPRATE, SCHRATE, CNTYRATE, STATERATE, TOTALRATE34, TOTALRATE4, TOTALRATE3, TOTALRATE2, TOTALRATE1, USER4, USER3, USER2, USER1, NRPARID, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FARMUSE, FORFEITCD, PENCODE, XMPCODE, HMSDCODE, TOTTAX, HALFTAX34, HALFTAX4, HALFTAX3, HALFTAX2, HALFTAX1, VALDUE, BACKTAXINT, BACKSEQ",NA,NA,NA
"353","IAS","IAS","ASMTTAX2_ALL",137,"STATECODE, LEGAL1, STUB, LOC2, HALFTAX4, CODE4, CLSEQ, BACKTAX, TIF_NR, HALFTAX1, CLASS2_APPR, CORPRATE, ROLLTYPE, SOLDYR, SEQ, BOOK, TRANS_ID, COMNT, TOTASM, WEN, CLASS, CAREOF, OWNTYPE2, CLASS2, HALFTAX2, CODE2, USER1, MINBLDG, DBANAME, CUR, LEGADD, PRIORYR, NEWPAGE, VALDUE, CLASS34, UPD_STATUS, JUR, TAXYR, HALFTAX3, HMSD, CLASS1, NEWBOOK, LEGAL2, TOTALRATE2, SSN1, NEWSALEKEY, FLAG8, OWN1, TOTTAX, OWNTYPE1, TIF_NAME, BACKTAXINT, PROCDATE, MISC1RATE, FLAG9, NRPARID, BUSDESC, NEWOWNADDR2, CODE3, CODE4_APPR, TIF_BASE_YR, TOTALRATE3, MISC2RATE, TOTALRATE4, NEWOWNADD3, LINK, HALFTAX34, USER3, STATERATE, TAXDIST, USER2, OWNSEQ, TIF_LAND, ALT_ID, NEWOWN, PENALTY, ZIP1, USER4, TIF_IMPR, CODE1_APPR, FARMUSE, SALEKEY, FLAG10, CITYNAME, NETASMT, CLASS34_APPR, OWNTYPE4, ACCOUNT, MINNATRES, BACKSEQ, JURNAME, CODE3_APPR, FORFEITCD, ADDR2, ADDR1, DEFERVAL, PAGE, FORFEIT, CNTYRATE, NEWOWNADDR1, DISTTYPE, WHO, REPORTPAGE, PROCNAME, SCHRATE, IASW_ID, CODE2_APPR, TOTALRATE34, BUSTYPE, ADDR3, OWN2, CODE1, TIF_NO, LEGAL3, MORTCO, DEACTIVAT, DISTNAME, FLAG6, TOTALRATE1, MINLAND, COMNT3, TAXTABLE, COMNT2, VALYEAR, WHOCALC, OWNTYPE3, PARID, HMSDCODE, SSN2, PENCODE, WENCALC, XMPCODE, FLAG7, LINKTOTAL, CLASS1_APPR, LINKSEQ, SICCODE",NA,NA,NA
"354","IAS","IAS","ASMTTAX2_HIST",137,"HMSD, TOTASM, MINNATRES, MINBLDG, MINLAND, LEGADD, LEGAL3, LEGAL2, LEGAL1, NEWSALEKEY, NEWPAGE, NEWBOOK, NEWOWNADD3, NEWOWNADDR2, NEWOWNADDR1, NEWOWN, SALEKEY, PAGE, BOOK, ZIP1, STATECODE, CITYNAME, ADDR3, ADDR2, ADDR1, SSN2, SSN1, LINKTOTAL, LINKSEQ, LINK, OWNSEQ, CAREOF, OWN2, OWN1, PROCDATE, PROCNAME, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, DISTTYPE, TAXTABLE, UPD_STATUS, TRANS_ID, IASW_ID, DEFERVAL, TIF_NR, TIF_IMPR, TIF_LAND, TIF_BASE_YR, TIF_NO, TIF_NAME, BACKTAX, LOC2, DEACTIVAT, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, SOLDYR, SICCODE, COMNT3, COMNT2, COMNT, CLASS34, VALYEAR, ACCOUNT, ALT_ID, REPORTPAGE, PARID, ROLLTYPE, CLSEQ, CLASS, TAXYR, DISTNAME, TAXDIST, JURNAME, JUR, CLASS2, CLASS1, CODE4, CODE3, CODE2, CODE1, CLASS34_APPR, CLASS2_APPR, CLASS1_APPR, CODE4_APPR, CODE3_APPR, CODE2_APPR, CODE1_APPR, BUSDESC, BUSTYPE, MORTCO, STUB, DBANAME, MISC2RATE, MISC1RATE, CORPRATE, SCHRATE, CNTYRATE, STATERATE, TOTALRATE34, TOTALRATE4, TOTALRATE3, TOTALRATE2, TOTALRATE1, USER4, USER3, USER2, USER1, NRPARID, FLAG10, FLAG9, FLAG8, FLAG7, FLAG6, FARMUSE, FORFEITCD, PENCODE, XMPCODE, HMSDCODE, TOTTAX, HALFTAX34, HALFTAX4, HALFTAX3, HALFTAX2, HALFTAX1, VALDUE, BACKTAXINT, BACKSEQ, PRIORYR, FORFEIT, PENALTY, NETASMT",NA,NA,NA
