"","DATABASE","SCHEMA","TABLE_NAME","PREFIX","COLS","RECORDS","PRIMARY_KEYS"
"1074","V8_NEWYORK_NY_LIVE","SALES","REMISSION","RMI",19,0,"RMI_PID, RMI_CASE_NUM"
"1075","V8_NEWYORK_NY_LIVE","SALES","RFC","RFC",22,11,"RFC_PID, RFC_LINE_NUM"
"1076","V8_NEWYORK_NY_LIVE","SALES","SALECODE","SLC",7,24,"SLC_CODE, SLC_INSTRUMENT_NUM"
"1077","V8_NEWYORK_NY_LIVE","SALES","SALEHIST","SLH",53,102964,"SLH_PID, SLH_LINE_NUM"
"1078","V8_NEWYORK_NY_LIVE","SALES","SATREND","STD",8,566,"STD_ENDING_DATE, STD_CODE"
"1079","V8_NEWYORK_NY_LIVE","SALES","SITEIDX","SIX",12,54,"SIX_LND_CLASS, SIX_CODE"
"1080","V8_NEWYORK_NY_LIVE","SALES","SIZADJ","ISZ",7,1264,"ISZ_TYPE, ISZ_SIZE"
"1081","V8_NEWYORK_NY_LIVE","SALES","SKETCH","SHP",8,0,"SHP_PID, SHP_BID"
"1082","V8_NEWYORK_NY_LIVE","SALES","SPCLCOND","CSC",10,7,"CSC_CODE"
"1083","V8_NEWYORK_NY_LIVE","SALES","SPCLLUSE","SLU",10,0,"SLU_CODE, SLU_LAND_USE"
"1084","V8_NEWYORK_NY_LIVE","SALES","SPECIAL_EDIT","SPL",7,2,"SPL_CODE"
"1085","V8_NEWYORK_NY_LIVE","SALES","SPSSGROUP","SSG",14,23,"SSG_CODE"
"1086","V8_NEWYORK_NY_LIVE","SALES","STATDATA","STT",7,0,"STT_CODE, STT_PID"
"1087","V8_NEWYORK_NY_LIVE","SALES","STATGROUP","STG",14,69,"STG_CODE"
"1088","V8_NEWYORK_NY_LIVE","SALES","STYLE","STY",31,156,"STY_CODE"
"1089","V8_NEWYORK_NY_LIVE","SALES","SUBAREA","SUB",16,111784,"SUB_PID, SUB_BID, SUB_SECT_NUM, SUB_CODE"
"1090","V8_NEWYORK_NY_LIVE","SALES","TAXCLASSCONFIG","STY",29,215,"STY_TAX_BLDG_CLASS"
"1091","V8_NEWYORK_NY_LIVE","SALES","TAXCLASSSPCLASS","STY",7,34,"STY_TAX_CODE, STY_TAX_TTL_UNITS"
"1092","V8_NEWYORK_NY_LIVE","SALES","TAX_CLASS","TCL",9,13,"TCL_CODE"
"1093","V8_NEWYORK_NY_LIVE","SALES","TENANCY_GROUP","TEN",11,0,"TEN_PID, TEN_LINE_NUM, TEN_GROUP_NUM, TEN_GROUP_NAME"
"1094","V8_NEWYORK_NY_LIVE","SALES","TRACKSTART","TRS",14,0,"TRS_PID"
"1095","V8_NEWYORK_NY_LIVE","SALES","USRAUDIT","AUD",15,0,"AUD_ID"
"1096","V8_NEWYORK_NY_LIVE","SALES","VALUEBUILDING","VBD",88,0,"VBD_PID, VBD_BID"
"1097","V8_NEWYORK_NY_LIVE","SALES","VALUEGROUP","VGP",11,0,"VGP_PID, VGP_GROUP_ID, VGP_BLDG_NUM"
"1098","V8_NEWYORK_NY_LIVE","SALES","VALUE_RELATED_PARCELS","VRP",21,0,"VRP_PARENT_PID, VRP_CHILD_PID"
"1099","V8_NEWYORK_NY_LIVE","SALES","VISIONBATCH","BAT",24,0,"BAT_ID"
"1100","V8_NEWYORK_NY_LIVE","SALES","VISITHST","VIH",19,122102,"VIH_PID, VIH_LINE_NUM, VIH_BID"
"1101","V8_NEWYORK_NY_LIVE","SALES","VW_PARCELS_GREATER_THAN_500000","REM",14,,
"1102","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_9_20_13_PARCEL_DETAIL_REPORT",,21,,
"1103","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_ABUTTERS_LISTING_REPORT","rem",15,,
"1104","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_ASSESSED_BY_MAP","REM",16,,
"1105","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_ASSESSED_BY_OWNER","REM",8,,
"1106","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_ASSESSED_VALUE_BY_LOCATION_REPORT","REM",15,,
"1107","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_Assessed_Value_By_Map_REPORT","REM",16,,
"1108","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_BETTERMENTS","REM",17,,
"1109","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_BUILDING_PERMITS","REM",14,,
"1110","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_CIA_REPORT","rem",13,,
"1111","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_COMM_PCT_CHANGE_ANALYSIS_2014_REPORT","rem",23,,
"1112","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_CONDO_PCT_CHANGE_ANALYSIS_2014_PARK_REPORT","prc",16,,
"1113","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_DATACOLLECTIONNONENTRYSTATUS_REPORT",,9,,
"1114","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_DATA_CHECK_NO_CURRENT_ASSESSMENT","REM",11,,
"1115","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_DOCUMENTSVIEW","DOC",14,,
"1116","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_DUPLICATEMBLULIST_REPORT","REM",5,,
"1117","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_EXEMPTIONS","REM",9,,
"1118","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_EXEMPT_PARCELS","REM",9,,
"1119","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_MISSING_IMAGES_REPORT","REM",14,,
"1120","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_PARCELS_ON_OVERRIDE","REM",12,,
"1121","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_PCT_CHANGE_ANALYSIS_2014_REPORT","REM",24,,
"1122","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_REVIEWEDPARCELS_REPORT","rem",12,,
"1123","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_SPECIAL_CONDITION_REPORT_REPORT","REM",15,,
"1124","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_SPECIAL_USE_REPORT_REPORT","REM",16,,
"1125","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_USERAUDITLOG_REPORT","AUD",6,,
"1126","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_VACANT_LAND_WITH_IMAGES_REPORT","REM",15,,
"1127","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_VIDEO_IMAGING_BY_LOCATION_REPORT","REM",19,,
"1128","V8_NEWYORK_NY_LIVE","SALES","VW_RPT_VIDEO_IMAGING_BY_MBLU_REPORT","REM",19,,
"1129","V8_NEWYORK_NY_LIVE","SALES","V_ADDRESS","VAD",18,,
"1130","V8_NEWYORK_NY_LIVE","SALES","ZCONTOUR","LZC",6,3,"LZC_TABLE_ID, LZC_Z_INDEX"
"1131","V8_NEWYORK_NY_LIVE","SALES","ZONE","ZON",9,198,"ZON_CODE"
"1132","V8_NEWYORK_NY_LIVE","VALUE","CONSTRCDM_VALUE","CNS",17,32755,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT, CNS_WORKSPACE_ID"
"1133","V8_NEWYORK_NY_LIVE","VALUE","CONSTRCDU_VALUE","CNS",17,297948,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT, CNS_WORKSPACE_ID"
"1134","V8_NEWYORK_NY_LIVE","VALUE","CONSTRCOM_VALUE","CNS",19,144039,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT, CNS_WORKSPACE_ID"
"1135","V8_NEWYORK_NY_LIVE","VALUE","CONSTRDEP_VALUE","CNS",23,1198911,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT, CNS_WORKSPACE_ID"
"1136","V8_NEWYORK_NY_LIVE","VALUE","CONSTRRES_VALUE","CNS",17,692228,"CNS_PID, CNS_BID_IDENT, CNS_SECT_IDENT, CNS_WORKSPACE_ID"
"1137","V8_NEWYORK_NY_LIVE","VALUE","CONSTR_VALUE","CNS",29,1199072,"CNS_PID, CNS_BID_IDENT, CNS_WORKSPACE_ID"
"1138","V8_NEWYORK_NY_LIVE","VALUE","CRSTORE_VALUE","CRS",54,357291,"CRS_PID, CRS_WORKSPACE_ID"
"1139","V8_NEWYORK_NY_LIVE","VALUE","CSSTORE_VALUE","CSS",50,653720,"CSS_PID, CSS_WORKSPACE_ID"
"1140","V8_NEWYORK_NY_LIVE","VALUE","INCOME_LF_APPROACH_VALUE","ILA",87,1052197,"ILA_PID, ILA_BID, ILA_WORKSPACE_ID, ILA_SECT_NUM, ILA_BLDG_CAT, ILA_BLDG_SUB_CAT, ILA_YEAR, ILA_TYPE"
"1141","V8_NEWYORK_NY_LIVE","VALUE","LAND_ALT_VALUE","LDA",16,0,"LDA_PID, LDA_BID, LDA_LINE_ID, LDA_WORKSPACE_ID"
"1142","V8_NEWYORK_NY_LIVE","VALUE","LAND_VALUE","LND",48,1192385,"LND_PID, LND_LINE_ID, LND_WORKSPACE_ID"
"1143","V8_NEWYORK_NY_LIVE","VALUE","OBXF_VALUE","OXF",29,479125,"OXF_PID, OXF_LINE_NUM, OXF_IS_OB, OXF_WORKSPACE_ID"
"1144","V8_NEWYORK_NY_LIVE","VALUE","PARCEL_VALUE","PRC",150,1176736,"PRC_PID, PRC_WORKSPACE_ID"
"1145","V8_NEWYORK_NY_LIVE","VALUE","SUBAREA_VALUE","SUB",16,1130246,"SUB_PID, SUB_BID, SUB_SECT_NUM, SUB_CODE, SUB_WORKSPACE_ID"
"1146","FDW","FDW3NF","CAMA_SALEHIST_HIST",,77,4387965,
"1147","FDW","FDW3NF","VW_CAMA_ABATEMENT","ABT",47,4357618,
"1148","FDW","FDW3NF","VW_CAMA_AHDATE","AHD",103,43182391,
"1149","FDW","FDW3NF","VW_CAMA_BLDG","BLD",31,1219109,
"1150","FDW","FDW3NF","VW_CAMA_BLDG_HIST","BLD",32,3644675,
"1151","FDW","FDW3NF","VW_CAMA_BUILDING_CATEGORY","BCT",6,174,
"1152","FDW","FDW3NF","VW_CAMA_CONSTR","CNS",62,1236648,
"1153","FDW","FDW3NF","VW_CAMA_CONSTRCDM","CNS",72,34092,
"1154","FDW","FDW3NF","VW_CAMA_CONSTRCDM_HIST","CNS",73,100426,
"1155","FDW","FDW3NF","VW_CAMA_CONSTRCDU","CNS",157,300366,
"1156","FDW","FDW3NF","VW_CAMA_CONSTRCDU_HIST","CNS",158,891200,
"1157","FDW","FDW3NF","VW_CAMA_CONSTRCOM","CNS",136,170146,
"1158","FDW","FDW3NF","VW_CAMA_CONSTRCOM_HIST","CNS",137,508819,
"1159","FDW","FDW3NF","VW_CAMA_CONSTRDEP","CNS",37,1240158,
"1160","FDW","FDW3NF","VW_CAMA_CONSTRDEP_HIST","CNS",38,3706318,
"1161","FDW","FDW3NF","VW_CAMA_CONSTRRES","CNS",137,695924,
"1162","FDW","FDW3NF","VW_CAMA_CONSTRRES_HIST","CNS",138,2086676,
"1163","FDW","FDW3NF","VW_CAMA_CONSTR_HIST","CNS",63,3695787,
"1164","FDW","FDW3NF","VW_CAMA_CRSTORE","CRS",53,372263,
"1165","FDW","FDW3NF","VW_CAMA_CSSTORE","CSS",49,657039,
"1166","FDW","FDW3NF","VW_CAMA_EXTRACT","CNS",256,1199480,
"1167","FDW","FDW3NF","VW_CAMA_EXTRACT_MISSING_PID","PRC",99,3,
"1168","FDW","FDW3NF","VW_CAMA_INCOME","INC",88,0,
"1169","FDW","FDW3NF","VW_CAMA_INCOME_AM_CURVE","IAC",12,2299979,
"1170","FDW","FDW3NF","VW_CAMA_INCOME_LF","ILF",95,3715875,
"1171","FDW","FDW3NF","VW_CAMA_INCOME_LF_APPROACH","ILA",86,22692222,
"1172","FDW","FDW3NF","VW_CAMA_INCOME_LF_HIST","ILF",96,10746149,
"1173","FDW","FDW3NF","VW_CAMA_INCOME_LF_INC_ACTUAL","ILI",40,13049975,
"1174","FDW","FDW3NF","VW_CAMA_INCOME_LF_INC_HOTEL","IIH",16,379279,
"1175","FDW","FDW3NF","VW_CAMA_INC_LF_INC_ACTUAL_HIST","ILI",41,37569830,
"1176","FDW","FDW3NF","VW_CAMA_LA13","L13",66,18236283,
"1177","FDW","FDW3NF","VW_CAMA_LAND","LND",120,1226473,
"1178","FDW","FDW3NF","VW_CAMA_LAND_HIST","LND",121,3666821,
"1179","FDW","FDW3NF","VW_CAMA_LOCNHIST","LOC",23,1235290,
"1180","FDW","FDW3NF","VW_CAMA_LOCNHIST_HIST","LOC",31,2465040,
"1181","FDW","FDW3NF","VW_CAMA_MUNICIP","MNC",39,1,
"1182","FDW","FDW3NF","VW_CAMA_NBHD","NBH",7,436,
"1183","FDW","FDW3NF","VW_CAMA_NOTES_HIST","NOT",20,54377848,
"1184","FDW","FDW3NF","VW_CAMA_OBXF","OXF",52,498453,
"1185","FDW","FDW3NF","VW_CAMA_OBXF_HIST","OXF",52,1494967,
"1186","FDW","FDW3NF","VW_CAMA_OCC","OCC",51,431,
"1187","FDW","FDW3NF","VW_CAMA_OVRADJ","OVR",14,20304,
"1188","FDW","FDW3NF","VW_CAMA_PARCEL","PRC",334,1209788,
"1189","FDW","FDW3NF","VW_CAMA_PARCEL_EXTENSIONS","PRX",104,1209788,
"1190","FDW","FDW3NF","VW_CAMA_PARCEL_EXTENSIONS_HIST","PRX",105,3616710,
"1191","FDW","FDW3NF","VW_CAMA_PARCEL_HIST","PRC",335,4826467,
"1192","FDW","FDW3NF","VW_CAMA_REALCFG","REX",159,1,
"1193","FDW","FDW3NF","VW_CAMA_REALCFG_HIST","REX",160,5,
"1194","FDW","FDW3NF","VW_CAMA_REALMAST","REM",81,1213213,
"1195","FDW","FDW3NF","VW_CAMA_REALMAST_HIST","REM",82,3626985,
"1196","FDW","FDW3NF","VW_CAMA_REIMAGES","RIM",21,1201806,
"1197","FDW","FDW3NF","VW_CAMA_RFC","RFC",22,18236283,
"1198","FDW","FDW3NF","VW_CAMA_RFC_HIST","RFC",23,52276046,
"1199","FDW","FDW3NF","VW_CAMA_SALEHIST","SLH",53,2207416,
"1200","FDW","FDW3NF","VW_CAMA_SALEHIST_HIST","SLH",70,4387965,
"1201","FDW","FDW3NF","VW_CAMA_STYLE","STY",31,156,
"1202","FDW","FDW3NF","VW_CAMA_SUBAREA","SUB",16,2780906,
"1203","FDW","FDW3NF","VW_CAMA_SUBAREA_HIST","SUB",17,8324219,
"1204","FDW","FDW3NF","VW_CAMA_TAXCLASSCONFIG","STY",29,220,
"1205","FDW","FDW3NF","VW_CAMA_USRAUDIT","AUD",15,454186256,
"1206","FDW","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD",15,693644724,
"1207","FDW","FDW3NF","VW_CAMA_VISITHST","VIH",19,4926895,
"1208","FDW","FDW3NF","VW_ETL_REFRESH_STATS",,10,264866,
"1209","FDW","FDW3NF","VW_PDM_CONDBASE",,279,29087,
"1210","FDW","FDW3NF","VW_PDM_CONDBASE_HIST",,281,526571,
"1211","FDW","FDW3NF","VW_PDM_DIM_ABANDONED",,13,6,
"1212","FDW","FDW3NF","VW_PDM_DIM_BCAT",,13,121,
"1213","FDW","FDW3NF","VW_PDM_DIM_BORO_EASE",,15,87,
"1214","FDW","FDW3NF","VW_PDM_DIM_BUILD_CLASS",,16,246,
"1215","FDW","FDW3NF","VW_PDM_DIM_CLASS_XREF",,12,2739,
"1216","FDW","FDW3NF","VW_PDM_DIM_COMM_NEIGHBORHOOD",,17,603,
"1217","FDW","FDW3NF","VW_PDM_DIM_DATE",,35,27759,
"1218","FDW","FDW3NF","VW_PDM_DIM_DELCHG",,13,7,
"1219","FDW","FDW3NF","VW_PDM_DIM_NEIGHBORHOOD",,13,439,
"1220","FDW","FDW3NF","VW_PDM_DIM_NEIGHBORHOOD_XREF",,12,2117,
"1221","FDW","FDW3NF","VW_PDM_DIM_OFFICE_CLASS",,13,6,
"1222","FDW","FDW3NF","VW_PDM_DIM_PROPERTY_TYPE",,14,52,
"1223","FDW","FDW3NF","VW_PDM_DIM_PROTEST",,13,20,
"1224","FDW","FDW3NF","VW_PDM_DIM_TAX_CLASS",,15,15,
"1225","FDW","FDW3NF","VW_PDM_DIM_TAX_RATE",,15,52,
"1226","FDW","FDW3NF","VW_PDM_DW_AVCHG",,35,3035551,
"1227","FDW","FDW3NF","VW_PDM_DW_AVCHG_HIST",,37,99406031,
"1228","FDW","FDW3NF","VW_PDM_DW_BBL176",,8,176,
"1229","FDW","FDW3NF","VW_PDM_DW_CAMA",,260,1190325,
"1230","FDW","FDW3NF","VW_PDM_DW_CAMA_BILL",,11,29049,
"1231","FDW","FDW3NF","VW_PDM_DW_CAMA_HIST",,262,25375970,
"1232","FDW","FDW3NF","VW_PDM_DW_CAMA_NOTES",,13,18543616,
"1233","FDW","FDW3NF","VW_PDM_DW_CONTAPTS",,12,7432,
"1234","FDW","FDW3NF","VW_PDM_DW_COOPDVLP",,85,24132,
"1235","FDW","FDW3NF","VW_PDM_DW_COOPFLAG",,13,7113,
"1236","FDW","FDW3NF","VW_PDM_DW_COOPUNIT",,158,1901328,
"1237","FDW","FDW3NF","VW_PDM_DW_COOPUNIT_HIST",,160,13287337,
"1238","FDW","FDW3NF","VW_PDM_DW_COOPUNIT_PIVOT",,227,1811337,
"1239","FDW","FDW3NF","VW_PDM_DW_COUNTRY_CD",,8,190,
"1240","FDW","FDW3NF","VW_PDM_DW_DHCR",,19,43835,
"1241","FDW","FDW3NF","VW_PDM_DW_DHCR_MASTER",,20,57430,
"1242","FDW","FDW3NF","VW_PDM_DW_DOB",,13,1109496,
"1243","FDW","FDW3NF","VW_PDM_DW_DOB_MASTER",,14,1163214,
"1244","FDW","FDW3NF","VW_PDM_DW_GEO",,22,1098819,
"1245","FDW","FDW3NF","VW_PDM_DW_GEO_MASTER",,23,1157862,
"1246","FDW","FDW3NF","VW_PDM_DW_HURRZONE",,8,859006,
"1247","FDW","FDW3NF","VW_PDM_DW_NEIGHBORHOOD_CD",,8,436,
"1248","FDW","FDW3NF","VW_PDM_DW_OWNER",,55,7252360,
"1249","FDW","FDW3NF","VW_PDM_DW_RED17PCT",,9,56,
"1250","FDW","FDW3NF","VW_PDM_DW_RETSTRIP",,9,17513,
"1251","FDW","FDW3NF","VW_PDM_DW_RG_FILE",,17,14,
"1252","FDW","FDW3NF","VW_PDM_DW_RPAD",,296,1174739,
"1253","FDW","FDW3NF","VW_PDM_DW_RPAD_EXEMPT",,76,707140,
"1254","FDW","FDW3NF","VW_PDM_DW_RPAD_EXEMPT_HIST",,78,16961115,
"1255","FDW","FDW3NF","VW_PDM_DW_RPAD_MASTER",,136,1174739,
"1256","FDW","FDW3NF","VW_PDM_DW_RPAD_MASTER_HIST",,138,27308358,
"1257","FDW","FDW3NF","VW_PDM_DW_RPAD_SUMM",,29,1175037,
"1258","FDW","FDW3NF","VW_PDM_DW_RPAD_SUMM_HIST",,31,35981637,
"1259","FDW","FDW3NF","VW_PDM_DW_RPAD_VALUES",,30,2307562,
"1260","FDW","FDW3NF","VW_PDM_DW_RPAD_VALUES_HIST",,32,56386142,
"1261","FDW","FDW3NF","VW_PDM_DW_SALES",,65,4172560,
"1262","FDW","FDW3NF","VW_PDM_DW_SOA",,51,1222793,
"1263","FDW","FDW3NF","VW_PDM_DW_STAGE",,10,117064,
"1264","FDW","FDW3NF","VW_PDM_DW_STARCAP",,14,741937,
"1265","FDW","FDW3NF","VW_PDM_DW_STARCAP_HIST",,15,245842,
"1266","FDW","FDW3NF","VW_PDM_DW_STAR_SSN",,63,3026636,
"1267","FDW","FDW3NF","VW_PDM_DW_TAX_COMM_PETITION",,59,1790635,
"1268","FDW","FDW3NF","VW_PDM_DW_TCAP",,271,56898,
"1269","FDW","FDW3NF","VW_PDM_DW_TCAP_HIST",,273,833846,
"1270","FDW","FDW3NF","VW_PDM_FCT_RPAD_VALUES",,66,28483097,
"1271","FDW","FDW3NF","VW_PDM_FILE_RECEIVED",,23,2571,
"1272","FDW","FDW3NF","VW_PDM_MAMA_BBLE_SUMM_PIVOT",,158,14171185,
"1273","FDW","FDW3NF","VW_PDM_MAMA_DASHBOARD_SUMM",,15,93558,
"1274","FDW","FDW3NF","VW_PDM_MAMA_DASHBOARD_SUMM_DD",,12,11605,
"1275","FDW","FDW3NF","VW_PDM_MAMA_RPT_DETAIL",,61,25894164,
"1276","FDW","FDW3NF","VW_PDM_MAMA_RPT_DETAIL_EXEMPT",,22,13580753,
"1277","FDW","FDW3NF","VW_PDM_MAMA_RPT_SUMM_NEW",,119,398987,
"1278","FDW","FDW3NF","VW_PDM_NCPD_PHYS_FIN",,287,846968,
"1279","FDW","FDW3NF","VW_PDM_NEWBASE",,362,1144611,
"1280","FDW","FDW3NF","VW_PDM_NEWBASE_HIST",,365,22312053,
"1281","FDW","FDW3NF","VW_PDM_NEWBASE_TC",,354,1144611,
"1282","FDW","FDW3NF","VW_PDM_P8078_REPORT",,99,0,
"1283","FDW","FDW3NF","VW_PDM_STG_DHCR",,18,39280,
"1284","FDW","FDW3NF","VW_PDM_STG_DOB",,12,1112442,
"1285","FDW","FDW3NF","VW_PDM_STG_GEO",,21,1098819,
"1286","FDW","FDW3NF","VW_PTS_ADDRINDX",,71,63883,
"1287","FDW","FDW3NF","VW_PTS_ADJUST",,59,48660361,
"1288","FDW","FDW3NF","VW_PTS_ALTIDINDX",,16,74919,
"1289","FDW","FDW3NF","VW_PTS_APRVAL",,198,3514325,
"1290","FDW","FDW3NF","VW_PTS_ASMT",,328,6183761,
"1291","FDW","FDW3NF","VW_PTS_ASMTTRANSP",,204,4596,
"1292","FDW","FDW3NF","VW_PTS_ASMT_PDM_HIST",,329,13917979,
"1293","FDW","FDW3NF","VW_PTS_COMNT",,20,292847,
"1294","FDW","FDW3NF","VW_PTS_COOPCHILD",,43,7368,
"1295","FDW","FDW3NF","VW_PTS_COOPCHILD_HIST",,44,29532,
"1296","FDW","FDW3NF","VW_PTS_COOPMAST",,148,6704,
"1297","FDW","FDW3NF","VW_PTS_COOPMAST_HIST",,149,6703,
"1298","FDW","FDW3NF","VW_PTS_COOPMTC_HIST",,10,6927,
"1299","FDW","FDW3NF","VW_PTS_COOPUEX",,70,760251,
"1300","FDW","FDW3NF","VW_PTS_COOPUEX_HIST",,71,25722252,
"1301","FDW","FDW3NF","VW_PTS_COOPUNIT",,121,1802141,
"1302","FDW","FDW3NF","VW_PTS_COOPUNITOWN",,92,2466970,
"1303","FDW","FDW3NF","VW_PTS_COOPUNITOWN_HIST",,93,18868893,
"1304","FDW","FDW3NF","VW_PTS_COOPUNIT_HIST",,122,13955614,
"1305","FDW","FDW3NF","VW_PTS_COOPUTC",,34,2162849,
"1306","FDW","FDW3NF","VW_PTS_COOPUTC_HIST",,35,18794127,
"1307","FDW","FDW3NF","VW_PTS_EXAPP",,338,2509696,
"1308","FDW","FDW3NF","VW_PTS_EXAPP_HIST",,339,21934773,
"1309","FDW","FDW3NF","VW_PTS_EXCODE",,67,16812,
"1310","FDW","FDW3NF","VW_PTS_EXCODE_HIST",,68,65433,
"1311","FDW","FDW3NF","VW_PTS_EXDET",,206,1519491,
"1312","FDW","FDW3NF","VW_PTS_EXDET_HIST",,207,21082056,
"1313","FDW","FDW3NF","VW_PTS_HTCONDO",,24,162441,
"1314","FDW","FDW3NF","VW_PTS_HTCONDOVAL",,77,1607062,
"1315","FDW","FDW3NF","VW_PTS_HTPAR",,303,345394,
"1316","FDW","FDW3NF","VW_PTS_HTVAL",,431,307959,
"1317","FDW","FDW3NF","VW_PTS_IASW_V_PPDETASSET",,158,565886,
"1318","FDW","FDW3NF","VW_PTS_IERENT",,69,6138151,
"1319","FDW","FDW3NF","VW_PTS_LEGDAT",,113,1175964,
"1320","FDW","FDW3NF","VW_PTS_LOADVAL",,43,87259,
"1321","FDW","FDW3NF","VW_PTS_NOTICE_SOA",,49,1223551,
"1322","FDW","FDW3NF","VW_PTS_NOTICE_SOA_HIST",,50,1217779,
"1323","FDW","FDW3NF","VW_PTS_NYC_ABATEDET",,26,7655706,
"1324","FDW","FDW3NF","VW_PTS_NYC_ABATEDET_HIST",,27,44595795,
"1325","FDW","FDW3NF","VW_PTS_NYC_ABATEMENT",,132,3056850,
"1326","FDW","FDW3NF","VW_PTS_NYC_ABATEMENT_HIST",,133,20854512,
"1327","FDW","FDW3NF","VW_PTS_NYC_ASMTCHG",,31,3035551,
"1328","FDW","FDW3NF","VW_PTS_NYC_ASMTCHG_HIST",,32,63001493,
"1329","FDW","FDW3NF","VW_PTS_NYC_EXDETAIL",,110,3135809,
"1330","FDW","FDW3NF","VW_PTS_NYC_EXDETAIL_HIST",,111,35047427,
"1331","FDW","FDW3NF","VW_PTS_NYC_OPENBALANCE",,48,25337192,
"1332","FDW","FDW3NF","VW_PTS_NYC_PROPMAST",,158,1174739,
"1333","FDW","FDW3NF","VW_PTS_NYC_PROPMAST_HIST",,159,16184165,
"1334","FDW","FDW3NF","VW_PTS_NYC_RPIEE",,44,440012,
"1335","FDW","FDW3NF","VW_PTS_NYC_RPIEE_HIST",,45,5720156,
"1336","FDW","FDW3NF","VW_PTS_NYC_RPIEH",,70,5114,
"1337","FDW","FDW3NF","VW_PTS_NYC_RPIEH_HIST",,71,66482,
"1338","FDW","FDW3NF","VW_PTS_NYC_RPIEW",,134,329657,
"1339","FDW","FDW3NF","VW_PTS_NYC_RPIEW_HIST",,135,4285541,
"1340","FDW","FDW3NF","VW_PTS_NYC_SALES",,50,4172560,
"1341","FDW","FDW3NF","VW_PTS_NYC_SALES_HIST",,51,34674816,
"1342","FDW","FDW3NF","VW_PTS_NYC_TCAP",,220,2487458,
"1343","FDW","FDW3NF","VW_PTS_NYC_TCAP_HIST",,221,20776439,
"1344","FDW","FDW3NF","VW_PTS_NYC_TCP",,58,1790635,
"1345","FDW","FDW3NF","VW_PTS_NYC_TCP_HIST",,59,21336555,
"1346","FDW","FDW3NF","VW_PTS_OWNALT",,132,3503658,
"1347","FDW","FDW3NF","VW_PTS_OWNALT_HIST",,132,13504,
"1348","FDW","FDW3NF","VW_PTS_OWNALT_PDM_HIST",,133,26379232,
"1349","FDW","FDW3NF","VW_PTS_OWNDAT",,153,1176063,
"1350","FDW","FDW3NF","VW_PTS_OWNDAT_HIST",,153,139747,
"1351","FDW","FDW3NF","VW_PTS_OWNDAT_PDM_HIST",,154,9321662,
"1352","FDW","FDW3NF","VW_PTS_OWNMLT",,153,500748,
"1353","FDW","FDW3NF","VW_PTS_OWNMLT_HIST",,153,37256,
"1354","FDW","FDW3NF","VW_PTS_OWNMLT_PDM_HIST",,154,3794913,
"1355","FDW","FDW3NF","VW_PTS_PARDAT",,246,1175942,
"1356","FDW","FDW3NF","VW_PTS_PARDAT_HIST",,228,13904183,
"1357","FDW","FDW3NF","VW_PTS_PPADMN",,181,42981,
"1358","FDW","FDW3NF","VW_PTS_PPVAL",,61,91355,
"1359","FDW","FDW3NF","VW_PTS_PPVALSUM",,33,12832,
"1360","FDW","FDW3NF","VW_PTS_PRETAX",,38,5273652,
"1361","FDW","FDW3NF","VW_PTS_REMISSYR_NYC",,85,39188,
"1362","FDW","FDW3NF","VW_PTS_SPLCOM",,129,5594,
"1363","FDW","FDW3NF","VW_PTS_SRVCHILD",,58,179222,
"1364","FDW","FDW3NF","VW_PTS_SRVMAST",,251,20822,
"1365","FDW","FDW3NF","VW_PTS_SRVPARENT",,63,45317,
"1366","FDW","FDW3NF","VW_PTS_TAXREF",,82,679776,
"1367","FDW","FDW3NF","VW_PTS_TAXREFDET",,38,1374285,
"1368","FDW","FDW3NF","VW_PTS_TCAPP",,239,94808,
