block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1397,prediction,GROSSCON,19,1.2215,0.341396813866769,0.5003126780955902,35.65717765122854,1.2745256453423628,-0.23460860684866247,1.467939779432108,0.38237894625543534,0.196050023213767,-0.18632892304166834,0.5127113433771597,FALSE,FALSE,FALSE
1398,prediction,GROSSCON,6,0.8298,0.8680460918331832,0.5951020408163266,19.478085039926754,1.0735103119692966,-0.2683159724140234,1.7706242771857759,0.23141486810551548,0.13909361158321243,-0.09232125652230305,0.601057368188597,FALSE,FALSE,FALSE
1399,prediction,GROSSCON,21,1.0883,0.21532906196978358,0.6554790943377744,15.610892967825016,1.108427891615214,-0.12824130884992105,0.9399730224430503,0.2771771078479698,0.16052323038658636,-0.11665387746138342,0.5791359597944594,TRUE,FALSE,FALSE
1400,prediction,GROSSCON,6,1.0974,0.9557309719258307,0.06612244897959185,23.378301987007475,1.0804953155315569,-0.060047709166167626,1.1586043780170263,0.41822781348283894,0.3365122715052677,-0.08171554197757125,0.8046147593650553,TRUE,FALSE,FALSE
1401,prediction,GROSSCON,10,1.0012,0.8686629260124394,0.8598347107438014,16.691681067474523,1.037541085733587,-0.02418265528803172,1.068688031570426,0.3432098765432098,0.31154166623084245,-0.03166821031236733,0.9077293152769154,TRUE,FALSE,TRUE
1402,prediction,GROSSCON,25,0.9862,0.7801372631812405,0.8763840236686392,21.624544545893873,1.0959871430540478,0.01589408370775815,0.9941777609705509,0.5004929268926597,0.42790704313130445,-0.07258588376135522,0.8549712096592273,TRUE,FALSE,TRUE
1403,prediction,GROSSCON,24,0.9622,0.3378960504247791,0.6610396975425329,17.14196787887735,1.0685666472633826,-0.20404496600283464,1.4227260985875783,0.21594084940902425,0.12079739400615279,-0.09514345540287146,0.5594003836548057,TRUE,FALSE,FALSE
1404,prediction,GROSSCON,9,1.0002,0.9109849686470823,0.9261204481792716,10.542344954630622,1.0315004996277248,-0.10710309942948007,1.1783952935490565,0.22005525759791963,0.17257096090368723,-0.0474842966942324,0.7842164862927533,TRUE,TRUE,FALSE
1405,prediction,GROSSCON,12,0.9352,0.5791348480555499,0.7041909139811238,18.624225251936018,1.0934096670602398,-0.22580861177373876,1.4324333590047487,0.2555230795039553,0.16029308340347828,-0.09522999610047703,0.627313523751568,TRUE,FALSE,FALSE
1406,prediction,GROSSCON,24,1.2381,0.4838232451821965,0.42949656750572074,28.441089497303146,1.1116538102037428,-0.24705884467151942,1.4070135197286693,0.25461880898854145,0.13781498172479342,-0.11680382726374802,0.5412600203113647,FALSE,FALSE,FALSE
1407,prediction,GROSSCON,26,0.8537,0.9526730519246005,0.7507753107205911,18.740720840157984,1.0195040194065108,0.017344275786637758,0.9506296803833021,0.37995832828378384,0.3727092461071605,-0.007249082176623345,0.9809213757483185,FALSE,FALSE,TRUE
1408,prediction,GROSSCON,42,1.0329,0.8770072910599316,0.7725810940866499,23.19509232367994,1.1003489759121887,-0.06979437004313473,1.0839120510046967,0.38835142477243967,0.3133521668092065,-0.07499925796323315,0.8068778606717354,TRUE,FALSE,FALSE
1409,prediction,GROSSCON,32,0.9707,0.6935963718002852,0.7962180570973925,21.455263160607394,1.047665785076197,-0.07301591883428721,1.052743949191306,0.2825950650891964,0.2532696845000537,-0.02932538058914269,0.8962282636468311,TRUE,FALSE,FALSE
1410,prediction,GROSSCON,17,1.1075,0.8428296522027618,0.8492887351018842,15.957665610528604,1.111425737627572,-0.2210924787275415,1.3793249055504835,0.29944335066075545,0.18948412753688657,-0.10995922312386888,0.6327878950017375,FALSE,FALSE,FALSE
1411,prediction,GROSSCON,38,1.0005,0.6437747328643492,0.816167649409048,18.921561426615938,1.0487657039639744,-0.015527898625474445,1.0556857063136122,0.3275580031233841,0.27828780380186374,-0.04927019932152038,0.849583283413285,TRUE,FALSE,TRUE
1412,prediction,GROSSCON,5,,,,,,,,,,,,,,
1413,prediction,GROSSCON,26,1.0393,0.8858614327392065,0.7825094999240005,23.129299756533552,1.08026447251138,-0.08086676562401895,1.0568018989718622,0.3881688768879782,0.3551332662681483,-0.0330356106198299,0.9148937161457082,TRUE,FALSE,FALSE
1414,prediction,GROSSCON,4,,,,,,,,,,,,,,
1417,prediction,GROSSCON,13,0.9133,0.9180723777467982,0.591715976331361,10.992008174765408,1.0202645250869085,-0.017897596590120406,1.0414270714643956,0.28667047007658353,0.2567684462182196,-0.029902023858363935,0.8956919983757808,TRUE,TRUE,TRUE
